pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMH100042,8,0,1995,KHARAT NARAYAN RAO GANPATRAO,,Maharashtra,PARTUR,GEN,IND,,367,M,7,1,FALSE,FALSE,0.31,64,0.05,,,,1
AEMH100043,8,0,1995,SHETE NAGNATH SAKAHARI,,Maharashtra,PARTUR,GEN,IND,,303,M,8,1,FALSE,FALSE,0.26,24,0.02,,,,1
AEMH100044,8,0,1995,BONGE SUNDARRAO BAPURAO,,Maharashtra,PARTUR,GEN,IND,,279,M,9,1,FALSE,FALSE,0.24,44,0.04,,,,1
AEMH100045,8,0,1995,JUNI KAJALSING JAIMALSING,,Maharashtra,PARTUR,GEN,IND,,235,M,10,1,FALSE,FALSE,0.2,85,0.07,,,,1
AEMH100046,8,0,1995,TARASHE RAMBHAU DAULATRAO,,Maharashtra,PARTUR,GEN,IND,,150,M,11,1,FALSE,FALSE,0.13,62,0.05,,,,1
AEMH100047,8,0,1995,RATHOD SHRIRAM SAWAIRAM,,Maharashtra,PARTUR,GEN,IND,,88,M,12,1,FALSE,FALSE,0.07,18,0.02,,,,1
AEMH100048,8,0,1995,SYED ZAHUR AHEMAD SYED NOOR AHEMAD KADRI,,Maharashtra,PARTUR,GEN,IND,,70,M,13,1,FALSE,FALSE,0.06,0,0,,,,1
AEMH100051,8,0,1995,THAKUR PRALHADSINGH DHANSINGH,,Maharashtra,AMBAD,GEN,IND,,9251,M,3,1,FALSE,FALSE,7.58,3513,2.88,,,,1
AEMH100052,8,0,1995,PROF. TUKARAM SANTRAM GAYKE,,Maharashtra,AMBAD,GEN,BBMS,,5738,M,4,1,FALSE,FALSE,4.7,1399,1.15,,,,1
AEMH100054,8,0,1995,MAGRE BHASKAR BANSIDHAR,,Maharashtra,AMBAD,GEN,IND,,3516,M,6,1,FALSE,FALSE,2.88,2149,1.76,,,,1
AEMH100055,8,0,1995,JADHAV MADANRAO LIMBAJI,,Maharashtra,AMBAD,GEN,IND,,1367,M,7,1,FALSE,FALSE,1.12,404,0.33,,,,1
AEMH100056,8,0,1995,HATOTE BANSIDHAR CHANDRABHAN,,Maharashtra,AMBAD,GEN,IND,,963,M,8,1,FALSE,FALSE,0.79,161,0.13,,,,1
AEMH100057,8,0,1995,SUBHASH BABURAO PATEKAR,,Maharashtra,AMBAD,GEN,BSP,,802,M,9,1,FALSE,FALSE,0.66,301,0.25,,,,1
AEMH100058,8,0,1995,GADGE SUBHASHRAO RAMDAS,,Maharashtra,AMBAD,GEN,IND,,501,M,10,1,FALSE,FALSE,0.41,114,0.09,,,,1
AEMH100059,8,0,1995,KANTRAO NARAYAN BHAGWAT,,Maharashtra,AMBAD,GEN,IND,,387,M,11,1,FALSE,FALSE,0.32,50,0.04,,,,1
AEMH100060,8,0,1995,REGUDE BHAGWAN SAHEBRAO,,Maharashtra,AMBAD,GEN,IND,,337,M,12,1,FALSE,FALSE,0.28,54,0.04,,,,1
AEMH100061,8,0,1995,PAWAR SHIVAJI SAHEBRAO,,Maharashtra,AMBAD,GEN,IND,,283,M,13,1,FALSE,FALSE,0.23,0,0,,,,1
AEMH100064,8,0,1995,FEROZALI SHABBIRALI MOU,,Maharashtra,JALNA,GEN,BSP,,11844,M,3,1,FALSE,FALSE,7.94,2776,1.86,,,,1
AEMH100066,8,0,1995,GOLDE RAGHUNATH ABAJI,,Maharashtra,JALNA,GEN,IND,,3351,M,5,1,FALSE,FALSE,2.25,2138,1.43,,,,1
AEMH100067,8,0,1995,JAIN PRAKASH SHIVRAJ,,Maharashtra,JALNA,GEN,JD,,1213,M,6,1,FALSE,FALSE,0.81,308,0.21,,,,1
AEMH100068,8,0,1995,KHAN JAVEDKHAN BANEKHAN,,Maharashtra,JALNA,GEN,BBMS,,905,M,7,1,FALSE,FALSE,0.61,23,0.02,,,,1
AEMH100069,8,0,1995,SHAIKH KHWAJA SHAIKH AMIR,,Maharashtra,JALNA,GEN,IND,,882,M,8,1,FALSE,FALSE,0.59,257,0.17,,,,1
AEMH100070,8,0,1995,PAWAR MAGAN LOKNATH,,Maharashtra,JALNA,GEN,IND,,625,M,9,1,FALSE,FALSE,0.42,90,0.06,,,,1
AEMH100071,8,0,1995,QUADRI NAIMUDDIN AMIRUDDIN,,Maharashtra,JALNA,GEN,SJP(M),,535,M,10,1,FALSE,FALSE,0.36,132,0.09,,,,1
AEMH100072,8,0,1995,JADHAVPATIL LAXMAN BAJIRAO,,Maharashtra,JALNA,GEN,IND,,403,M,11,1,FALSE,FALSE,0.27,43,0.03,,,,1
AEMH100073,8,0,1995,DHAMANGAONKAR SUDHKAR MAROTIRAO,,Maharashtra,JALNA,GEN,MRC,,360,M,12,1,FALSE,FALSE,0.24,42,0.03,,,,1
AEMH100074,8,0,1995,DIGAMBAR APPASAHEB KHEDEKAR,,Maharashtra,JALNA,GEN,IND,,318,M,13,1,FALSE,FALSE,0.21,24,0.02,,,,1
AEMH100075,8,0,1995,BHUREWALE AMRUTLAL LAXMAN,,Maharashtra,JALNA,GEN,IND,,294,M,14,1,FALSE,FALSE,0.2,3,0,,,,1
AEMH100076,8,0,1995,DABBADWAR SANTOSH SHANKARRAO,,Maharashtra,JALNA,GEN,IND,,291,M,15,1,FALSE,FALSE,0.2,10,0.01,,,,1
AEMH100077,8,0,1995,KHARDEKAR VIJAYRAO CHAGANRAO,,Maharashtra,JALNA,GEN,IND,,281,M,16,1,FALSE,FALSE,0.19,29,0.02,,,,1
AEMH100078,8,0,1995,KOSANDAL DILIP (SAWJI) NARAYANSA,,Maharashtra,JALNA,GEN,IND,,252,M,17,1,FALSE,FALSE,0.17,33,0.02,,,,1
AEMH100079,8,0,1995,RATNAPARKHE BABAN ALIAS KASHINATH VISHWANATH,,Maharashtra,JALNA,GEN,IND,,219,M,18,1,FALSE,FALSE,0.15,0,0,,,,1
AEMH100080,8,0,1995,NAND BHAYYALAL BABULAL,,Maharashtra,JALNA,GEN,IND,,219,M,19,1,FALSE,FALSE,0.15,25,0.02,,,,1
AEMH100081,8,0,1995,SHARMA JUGALKISHORE KANHYALAL,,Maharashtra,JALNA,GEN,IND,,194,M,20,1,FALSE,FALSE,0.13,18,0.01,,,,1
AEMH100082,8,0,1995,SYED SHAUKATALI MAMEDALI,,Maharashtra,JALNA,GEN,IND,,176,M,21,1,FALSE,FALSE,0.12,24,0.02,,,,1
AEMH100083,8,0,1995,RAUT HARIBHAU RAMBHAU,,Maharashtra,JALNA,GEN,IND,,152,M,22,1,FALSE,FALSE,0.1,9,0.01,,,,1
AEMH100084,8,0,1995,BALRAJ ANKUSH RAMJI,,Maharashtra,JALNA,GEN,IND,,143,M,23,1,FALSE,FALSE,0.1,8,0.01,,,,1
AEMH100085,8,0,1995,BOBDE BHAYYASAHEB MOHANRAO,,Maharashtra,JALNA,GEN,IND,,135,M,24,1,FALSE,FALSE,0.09,13,0.01,,,,1
AEMH100086,8,0,1995,PATIL SHAINATH ANKUSH,,Maharashtra,JALNA,GEN,DDP,,122,M,25,1,FALSE,FALSE,0.08,5,0,,,,1
AEMH100087,8,0,1995,SHINDE BABASAHEB UTTAMRAO,,Maharashtra,JALNA,GEN,IND,,117,M,26,1,FALSE,FALSE,0.08,30,0.02,,,,1
AEMH100088,8,0,1995,NANANORE SURESH BRIJLAL,,Maharashtra,JALNA,GEN,IND,,87,M,27,1,FALSE,FALSE,0.06,0,0,,,,1
AEMH100091,8,0,1995,ARVIND BAJIRAO CHAVAN,,Maharashtra,BADNAPUR,GEN,INC,,16902,M,3,1,FALSE,FALSE,12.84,4603,3.5,,,,1
AEMH100093,8,0,1995,RATNAPARKHE SUDHAKAR GULABRAO,,Maharashtra,BADNAPUR,GEN,JD,,8376,M,5,1,FALSE,FALSE,6.36,3312,2.52,,,,1
AEMH100095,8,0,1995,SHINDE MAROTRAO BALAJI,,Maharashtra,BADNAPUR,GEN,MRC,,3732,M,7,1,FALSE,FALSE,2.84,541,0.41,,,,1
AEMH100096,8,0,1995,KATKADE (KADAM) APPASAHEB ONKAR,,Maharashtra,BADNAPUR,GEN,IND,,3191,M,8,1,FALSE,FALSE,2.42,934,0.71,,,,1
AEMH100097,8,0,1995,LANDGE RAOSAHEB RAMCHANDRA,,Maharashtra,BADNAPUR,GEN,IND,,2257,M,9,1,FALSE,FALSE,1.71,107,0.08,,,,1
AEMH100098,8,0,1995,SHAIKH AYYUB SHAIKH AHEMAD,,Maharashtra,BADNAPUR,GEN,IND,,2150,M,10,1,FALSE,FALSE,1.63,1182,0.9,,,,1
AEMH100099,8,0,1995,GADVE SANDU JAIWANTA,,Maharashtra,BADNAPUR,GEN,IND,,968,M,11,1,FALSE,FALSE,0.74,18,0.01,,,,1
AEMH100100,8,0,1995,CHORMARE BHANUDAS TUKARAM,,Maharashtra,BADNAPUR,GEN,IND,,950,M,12,1,FALSE,FALSE,0.72,7,0.01,,,,1
AEMH100101,8,0,1995,ANAND LIMBAJI THOMBRE,,Maharashtra,BADNAPUR,GEN,IND,,943,M,13,1,FALSE,FALSE,0.72,157,0.12,,,,1
AEMH100102,8,0,1995,DABHADE MUKUND SHESHRAO,,Maharashtra,BADNAPUR,GEN,IND,,786,M,14,1,FALSE,FALSE,0.6,76,0.06,,,,1
AEMH100103,8,0,1995,RATHOD BALIRAM JODHU,,Maharashtra,BADNAPUR,GEN,IND,,710,M,15,1,FALSE,FALSE,0.54,9,0.01,,,,1
AEMH100104,8,0,1995,PALVE PRALHAD BHIKAJI,,Maharashtra,BADNAPUR,GEN,BSP,,701,M,16,1,FALSE,FALSE,0.53,206,0.16,,,,1
AEMH100105,8,0,1995,MOHAMAD SALAUDDIN MOHAMAD ICRAMUDDIN,,Maharashtra,BADNAPUR,GEN,IND,,495,M,17,1,FALSE,FALSE,0.38,17,0.01,,,,1
AEMH100106,8,0,1995,PRAVEENKUMAR SHRIRANGRAO SABLE,,Maharashtra,BADNAPUR,GEN,RPI,,478,M,18,1,FALSE,FALSE,0.36,59,0.04,,,,1
AEMH100107,8,0,1995,JADHAV PANDIT GAJANAN,,Maharashtra,BADNAPUR,GEN,IND,,419,M,19,1,FALSE,FALSE,0.32,128,0.1,,,,1
AEMH100108,8,0,1995,NAVLE SUBHASH KISHAN,,Maharashtra,BADNAPUR,GEN,IND,,291,M,20,1,FALSE,FALSE,0.22,59,0.04,,,,1
AEMH100109,8,0,1995,PATIL POPAT DEVCHAND,,Maharashtra,BADNAPUR,GEN,DDP,,232,M,21,1,FALSE,FALSE,0.18,19,0.01,,,,1
AEMH100110,8,0,1995,SHINDE BABASAHEB UTTAMRAO,,Maharashtra,BADNAPUR,GEN,IND,,213,M,22,1,FALSE,FALSE,0.16,0,0,,,,1
AEMH100112,8,0,1995,JANJAL PATIL SHRIRANGRAO,,Maharashtra,BHOKARDAN,GEN,INC,,42506,M,2,1,FALSE,FALSE,29.9,21482,15.11,,,,1
AEMH100113,8,0,1995,DALVI LAXMAN KHANDUJI,,Maharashtra,BHOKARDAN,GEN,JD,,21024,M,3,1,FALSE,FALSE,14.79,14798,10.41,,,,1
AEMH100114,8,0,1995,DANDGE KASHINATH DHONDIBA,,Maharashtra,BHOKARDAN,GEN,BBMS,,6226,M,4,1,FALSE,FALSE,4.38,1613,1.13,,,,1
AEMH100115,8,0,1995,VITHAL DHONDIBA CHINCHPURE,,Maharashtra,BHOKARDAN,GEN,IND,,4613,M,5,1,FALSE,FALSE,3.24,3306,2.33,,,,1
AEMH100116,8,0,1995,KAILASH LAXIMAN JAGTAP,,Maharashtra,BHOKARDAN,GEN,IND,,1307,M,6,1,FALSE,FALSE,0.92,422,0.3,,,,1
AEMH100117,8,0,1995,DESHMUKH UTTAMRAO KAUTIKRAO,,Maharashtra,BHOKARDAN,GEN,IND,,885,M,7,1,FALSE,FALSE,0.62,57,0.04,,,,1
AEMH100118,8,0,1995,HIWALE SHRIRANG SHAMRAO,,Maharashtra,BHOKARDAN,GEN,IND,,828,M,8,1,FALSE,FALSE,0.58,169,0.12,,,,1
AEMH100119,8,0,1995,GULABRAO RANGNATH GAWALI,,Maharashtra,BHOKARDAN,GEN,IND,,659,M,9,1,FALSE,FALSE,0.46,345,0.24,,,,1
AEMH100120,8,0,1995,AKASE SHRAWANKUMAR RAMLAL,,Maharashtra,BHOKARDAN,GEN,IND,,314,M,10,1,FALSE,FALSE,0.22,74,0.05,,,,1
AEMH100121,8,0,1995,KAMBLE VISHNU DASARATH,,Maharashtra,BHOKARDAN,GEN,IND,,240,M,11,1,FALSE,FALSE,0.17,0,0,,,,1
AEMH100122,8,0,1995,KALE KISAN RAO,,Maharashtra,SILLOD,GEN,BJP,,53005,M,1,1,FALSE,FALSE,44.4,13591,11.38,,,1,1
AEMH100124,8,0,1995,BANEKHA NURKHA,,Maharashtra,SILLOD,GEN,JD,,23333,M,3,1,FALSE,FALSE,19.54,22155,18.56,,,,1
AEMH100125,8,0,1995,MOTIRAM GHADMODE,,Maharashtra,SILLOD,GEN,BSP,,1178,M,4,1,FALSE,FALSE,0.99,381,0.32,,,,1
AEMH100126,8,0,1995,LAXMAN KAMBLE,,Maharashtra,SILLOD,GEN,IND,,797,M,5,1,FALSE,FALSE,0.67,117,0.1,,,,1
AEMH100127,8,0,1995,KATARIYA HANSRAJ,,Maharashtra,SILLOD,GEN,IND,,680,M,6,1,FALSE,FALSE,0.57,95,0.08,,,,1
AEMH100128,8,0,1995,AHIRE RAJENDRA,,Maharashtra,SILLOD,GEN,DDP,,585,M,7,1,FALSE,FALSE,0.49,186,0.16,,,,1
AEMH100129,8,0,1995,VAISHNAV RAMDAS,,Maharashtra,SILLOD,GEN,IND,,399,M,8,1,FALSE,FALSE,0.33,0,0,,,,1
AEMH100132,8,0,1995,KOLHE KISHAN BUDHAJI,,Maharashtra,KANNAD,GEN,SHS,,22672,M,3,1,FALSE,FALSE,16.84,2970,2.21,,,,1
AEMH100133,8,0,1995,JADHAV SITARAM JESU,,Maharashtra,KANNAD,GEN,BBMS,,19702,M,4,1,FALSE,FALSE,14.63,7309,5.43,,,,1
AEMH100134,8,0,1995,PATIL KISHOR PATILBA,,Maharashtra,KANNAD,GEN,IND,,12393,M,5,1,FALSE,FALSE,9.2,7709,5.73,,,,1
AEMH100135,8,0,1995,RAJPUT NARAYANSINGH BUDHSINH,,Maharashtra,KANNAD,GEN,JD,,4684,M,6,1,FALSE,FALSE,3.48,3178,2.36,,,,1
AEMH100136,8,0,1995,WAGH RAMESHRAO WAMANRAO,,Maharashtra,KANNAD,GEN,IND,,1506,M,7,1,FALSE,FALSE,1.12,1038,0.77,,,,1
AEMH100137,8,0,1995,MAGAR JAGANNATH CHANDRABHAN,,Maharashtra,KANNAD,GEN,ICS,,468,M,8,1,FALSE,FALSE,0.35,37,0.03,,,,1
AEMH100138,8,0,1995,PATIL CHANDRAKANT MANIKRAO,,Maharashtra,KANNAD,GEN,IND,,431,M,9,1,FALSE,FALSE,0.32,55,0.04,,,,1
AEMH100139,8,0,1995,RATHOD KANIRAM GARDAL,,Maharashtra,KANNAD,GEN,IND,,376,M,10,1,FALSE,FALSE,0.28,37,0.03,,,,1
AEMH100140,8,0,1995,KALE MACHINDRA DASHRATH,,Maharashtra,KANNAD,GEN,IND,,339,M,11,1,FALSE,FALSE,0.25,117,0.09,,,,1
AEMH100141,8,0,1995,RAOUT TULSIDAS SHESHRAO,,Maharashtra,KANNAD,GEN,IND,,222,M,12,1,FALSE,FALSE,0.16,18,0.01,,,,1
AEMH100142,8,0,1995,SOLUNKE MANOHAR VINAYAK,,Maharashtra,KANNAD,GEN,IND,,204,M,13,1,FALSE,FALSE,0.15,19,0.01,,,,1
AEMH100143,8,0,1995,PITRUBHAKTA DILIP PUNDLIK,,Maharashtra,KANNAD,GEN,DDP,,185,M,14,1,FALSE,FALSE,0.14,63,0.05,,,,1
AEMH100144,8,0,1995,SARAF MOHAN SHANKARRAO,,Maharashtra,KANNAD,GEN,IND,,122,M,15,1,FALSE,FALSE,0.09,0,0,,,,1
AEMH100147,7,0,1990,UTTAMRAO RATHOD,,Maharashtra,KANNAD,GEN,IND,,7454,M,5,2,FALSE,FALSE,7.02,6228,5.87,,,,2
AEMH100147,8,1,1998,Uttamrao Rathod,,Maharashtra,KANNAD,GEN,SP,IND,15037,M,3,2,FALSE,FALSE,17.39,14803,17.12,,,,2
AEMH100148,8,1,1998,Salim Patel Wahegaonkar,,Maharashtra,KANNAD,GEN,IND,,234,M,4,1,FALSE,FALSE,0.27,0,0,,,,1
AEMH100150,8,0,1995,R.M. WANI,,Maharashtra,VAIJAPUR,GEN,ICS,,32695,M,2,1,FALSE,FALSE,29.3,12644,11.33,,,,1
AEMH100152,8,0,1995,PAWAR PANDHARINATH GANGADHAR,,Maharashtra,VAIJAPUR,GEN,IND,,5727,M,4,1,FALSE,FALSE,5.13,3469,3.11,,,,1
AEMH100153,8,0,1995,KADAM GANGADHAR PARASRAM,,Maharashtra,VAIJAPUR,GEN,IND,,2258,M,5,1,FALSE,FALSE,2.02,14,0.01,,,,1
AEMH100154,8,0,1995,BHISE SHEKHAR LAXMANRAO,,Maharashtra,VAIJAPUR,GEN,IND,,2244,M,6,1,FALSE,FALSE,2.01,355,0.32,,,,1
AEMH100155,8,0,1995,NIMBALKAR SARJERAO RAMRAO (VAKIL),,Maharashtra,VAIJAPUR,GEN,IND,,1889,M,7,1,FALSE,FALSE,1.69,164,0.15,,,,1
AEMH100156,8,0,1995,BAINADE DEVSING KISANSING,,Maharashtra,VAIJAPUR,GEN,IND,,1725,M,8,1,FALSE,FALSE,1.55,167,0.15,,,,1
AEMH100157,8,0,1995,SYED AMIRALI JAMRUDALI,,Maharashtra,VAIJAPUR,GEN,BBMS,,1558,M,9,1,FALSE,FALSE,1.4,212,0.19,,,,1
AEMH100160,8,0,1995,SALVE SUKHDEO SAKHARAM,,Maharashtra,VAIJAPUR,GEN,IND,,827,M,12,1,FALSE,FALSE,0.74,185,0.17,,,,1
AEMH100161,8,0,1995,TRIBHUVAN ASHOK KACHRU,,Maharashtra,VAIJAPUR,GEN,IND,,642,M,13,1,FALSE,FALSE,0.58,49,0.04,,,,1
AEMH100162,8,0,1995,KAKDE SHAHADRAO DHONDIBA,,Maharashtra,VAIJAPUR,GEN,IND,,593,M,14,1,FALSE,FALSE,0.53,175,0.16,,,,1
AEMH100163,8,0,1995,TRIBHUVAN RAJENDRA BHAGAJI,,Maharashtra,VAIJAPUR,GEN,IND,,418,M,15,1,FALSE,FALSE,0.37,250,0.22,,,,1
AEMH100164,8,0,1995,SHINDE SURESH NARAYAN,,Maharashtra,VAIJAPUR,GEN,DDP,,168,M,16,1,FALSE,FALSE,0.15,16,0.01,,,,1
AEMH100165,8,0,1995,BAGUL KUSUMTAI KUSHANRAO,,Maharashtra,VAIJAPUR,GEN,IND,,152,F,17,1,FALSE,FALSE,0.14,45,0.04,,,,1
AEMH100166,8,0,1995,SALUNKE PADMAKARRAO MURLIDHARRAO,,Maharashtra,VAIJAPUR,GEN,IND,,107,M,18,1,FALSE,FALSE,0.1,0,0,,,,1
AEMH100168,8,0,1995,ASHATAI SHRIMANTRAO,,Maharashtra,GANGAPUR,GEN,SHS,,29037,F,2,1,FALSE,FALSE,20.65,7781,5.53,,,,1
AEMH100169,8,0,1995,KAILAS BAHIRUNATH PATIL,,Maharashtra,GANGAPUR,GEN,INC,,21256,M,3,1,FALSE,FALSE,15.12,304,0.22,,,,1
AEMH100170,8,0,1995,SAHEBRAO PA. DONGAONKAR,,Maharashtra,GANGAPUR,GEN,IND,,20952,M,4,1,FALSE,FALSE,14.9,12882,9.16,,,,1
AEMH100171,8,0,1995,VILAS T. NAGE,,Maharashtra,GANGAPUR,GEN,JD,,8070,M,5,1,FALSE,FALSE,5.74,2053,1.46,,,,1
AEMH100172,8,0,1995,TAKSAL MANOHAR PANDHARINATH,,Maharashtra,GANGAPUR,GEN,CPI,,6017,M,6,1,FALSE,FALSE,4.28,1212,0.86,,,,1
AEMH100173,8,0,1995,HIWALE KADUBA PUNJABA,,Maharashtra,GANGAPUR,GEN,IND,,4805,M,7,1,FALSE,FALSE,3.42,1399,0.99,,,,1
AEMH100174,8,0,1995,DHIVAR DEVIDAS JAIRAM,,Maharashtra,GANGAPUR,GEN,HJP,,3406,M,8,1,FALSE,FALSE,2.42,1721,1.22,,,,1
AEMH100175,8,0,1995,ZINJURDE LAXMAN DADA,,Maharashtra,GANGAPUR,GEN,IND,,1685,M,9,1,FALSE,FALSE,1.2,351,0.25,,,,1
AEMH100176,8,0,1995,PATEL CHAND SK. KALU,,Maharashtra,GANGAPUR,GEN,IND,,1334,M,10,1,FALSE,FALSE,0.95,467,0.33,,,,1
