pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMH105386,6,0,1985,DADA ALIAS BHASKAR SHANKAR TALEKAR,,Maharashtra,DEVGAD,GEN,IND,,7278,M,4,1,FALSE,FALSE,13.12,4630,8.35,,,,1
AEMH105387,6,0,1985,SHANKAR YASHWANT GHADIGAONKAR,,Maharashtra,DEVGAD,GEN,IND,,2648,M,5,1,FALSE,FALSE,4.77,1886,3.4,,,,1
AEMH105388,6,0,1985,VINAYAK DHAKOO MITHBAVKAR,,Maharashtra,DEVGAD,GEN,IND,,762,M,6,1,FALSE,FALSE,1.37,0,0,,,,1
AEMH105389,6,1,1986,C.P.MAJHI,,Maharashtra,RAIRANGPUR(ST),GEN,JNP,,22528,,1,1,FALSE,FALSE,42.7,3704,7.02,,,1,1
AEMH105390,6,1,1986,R.MAJI,,Maharashtra,RAIRANGPUR(ST),GEN,INC,,18824,,2,1,FALSE,FALSE,35.68,12477,23.65,,,,1
AEMH105391,6,1,1986,M.SOREN,,Maharashtra,RAIRANGPUR(ST),GEN,IND,,6347,,3,1,FALSE,FALSE,12.03,3643,6.91,,,,1
AEMH105392,6,1,1986,S.MURMU,,Maharashtra,RAIRANGPUR(ST),GEN,BJP,,2704,,4,1,FALSE,FALSE,5.13,1448,2.74,,,,1
AEMH105393,6,1,1986,B.K.MAJHI,,Maharashtra,RAIRANGPUR(ST),GEN,JOR,,1256,,5,1,FALSE,FALSE,2.38,521,0.99,,,,1
AEMH105394,6,1,1986,D.MAJHI,,Maharashtra,RAIRANGPUR(ST),GEN,IND,,735,,6,1,FALSE,FALSE,1.39,374,0.71,,,,1
AEMH105395,6,1,1986,D.P.MARNDI,,Maharashtra,RAIRANGPUR(ST),GEN,FBL,,361,,7,1,FALSE,FALSE,0.68,0,0,,,,1
AEMH105397,6,0,1985,BHIKAJIRAO CHAVAN,,Maharashtra,RAJAPUR,GEN,JNP,,23977,M,2,1,FALSE,FALSE,38.1,20988,33.35,,,,1
AEMH105398,6,0,1985,KHANVILKAR MANMOHAN PANDURANG,,Maharashtra,RAJAPUR,GEN,IND,,2989,M,3,1,FALSE,FALSE,4.75,1410,2.24,,,,1
AEMH105399,6,0,1985,VICHARE RAMESH KRISHNARAO,,Maharashtra,RAJAPUR,GEN,IND,,1579,M,4,1,FALSE,FALSE,2.51,654,1.04,,,,1
AEMH105400,6,0,1985,RAMDAS N. RUMDE,,Maharashtra,RAJAPUR,GEN,IND,,925,M,5,1,FALSE,FALSE,1.47,184,0.29,,,,1
AEMH105401,6,0,1985,KAMALUDDIN SHAMSUDDIN WADEKAR,,Maharashtra,RAJAPUR,GEN,IND,,741,M,6,1,FALSE,FALSE,1.18,0,0,,,,1
AEMH105403,6,0,1985,GOTAD SIVAJI RAMCHANDRA,,Maharashtra,RATNAGIRI,GEN,BJP,,19252,M,2,1,FALSE,FALSE,31.63,14946,24.56,,,,1
AEMH105404,6,0,1985,BASHIR AMIN MURTUZA,,Maharashtra,RATNAGIRI,GEN,IND,,4306,M,3,1,FALSE,FALSE,7.08,1809,2.97,,,,1
AEMH105407,6,0,1985,GOVIND VASUDEO ORPE,,Maharashtra,RATNAGIRI,GEN,IND,,1054,M,6,1,FALSE,FALSE,1.73,496,0.82,,,,1
AEMH105408,6,0,1985,NAMDEVRAO SUTAR,,Maharashtra,RATNAGIRI,GEN,IND,,558,M,7,1,FALSE,FALSE,0.92,142,0.23,,,,1
AEMH105409,6,0,1985,MAYEKAR VINAYAK ANNA,,Maharashtra,RATNAGIRI,GEN,IND,,416,M,8,1,FALSE,FALSE,0.68,0,0,,,,1
AEMH105410,6,0,1985,MUSA ALLI MODAK,,Maharashtra,SANGAMESHWAR,GEN,INC,,27282,M,1,1,FALSE,FALSE,45.84,2163,3.63,,,1,1
AEMH105412,6,0,1985,MOHITE RAMCHANDRA LAXMAN,,Maharashtra,SANGAMESHWAR,GEN,IND,,3034,M,3,1,FALSE,FALSE,5.1,787,1.32,,,,1
AEMH105413,6,0,1985,RAMACHANDRA HUMANE,,Maharashtra,SANGAMESHWAR,GEN,IND,,2247,M,4,1,FALSE,FALSE,3.78,410,0.69,,,,1
AEMH105414,6,0,1985,ANANT R. AYARE,,Maharashtra,SANGAMESHWAR,GEN,IND,,1837,M,5,1,FALSE,FALSE,3.09,0,0,,,,1
AEMH105416,6,0,1985,GHANEKAR DHAKU BHAGOJI,,Maharashtra,GUHAGAR,GEN,IND,,21245,M,2,1,FALSE,FALSE,32.82,15194,23.47,,,,1
AEMH105417,2,0,1967,M. S. KOSARKAR,,Maharashtra,GUHAGAR,GEN,INC,,18484,M,1,2,FALSE,FALSE,42.46,2870,6.59,,,1,2
AEMH105417,6,0,1985,M. S. KESARKAR,,Maharashtra,GUHAGAR,GEN,INC,INC,6051,M,3,2,FALSE,FALSE,9.35,1688,2.61,,,1,2
AEMH105418,6,0,1985,PRABHAKAR BALWANT JADHAV,,Maharashtra,GUHAGAR,GEN,IND,,4363,M,4,1,FALSE,FALSE,6.74,2401,3.71,,,,1
AEMH105419,6,0,1985,SHEKHASON,,Maharashtra,GUHAGAR,GEN,IND,,1962,M,5,1,FALSE,FALSE,3.03,1183,1.83,,,,1
AEMH105420,6,0,1985,YADAO LALSA SAHADEO,,Maharashtra,GUHAGAR,GEN,IND,,779,M,6,1,FALSE,FALSE,1.2,0,0,,,,1
AEMH105421,6,0,1985,JOSHI NISHIKANI MADHAO,,Maharashtra,CHIPLUN,GEN,INC,,30300,M,1,1,FALSE,FALSE,52.9,18735,32.71,,,1,1
AEMH105423,6,0,1985,ABU DALVAI,,Maharashtra,CHIPLUN,GEN,JNP,,10026,M,3,1,FALSE,FALSE,17.5,5610,9.79,,,,1
AEMH105424,6,0,1985,R. B. GAIKWAD,,Maharashtra,CHIPLUN,GEN,IND,,4416,M,4,1,FALSE,FALSE,7.71,3907,6.82,,,,1
AEMH105425,6,0,1985,LALMANI DUBE,,Maharashtra,CHIPLUN,GEN,IND,,509,M,5,1,FALSE,FALSE,0.89,49,0.09,,,,1
AEMH105426,6,0,1985,SAADAT ALLI ABDUL KADIR KADIRI,,Maharashtra,CHIPLUN,GEN,IND,,460,M,6,1,FALSE,FALSE,0.8,0,0,,,,1
AEMH105427,6,0,1985,T. B. KADAM,,Maharashtra,KHED,GEN,INC,,35655,M,1,1,FALSE,FALSE,55.77,14923,23.34,,,1,1
AEMH105428,6,0,1985,KEHSVRAO JAGATRAO BHOSALE,,Maharashtra,KHED,GEN,IND,,20732,M,2,1,FALSE,FALSE,32.43,17848,27.92,,,,1
AEMH105429,6,0,1985,KANADE KISHOR VITHOBA,,Maharashtra,KHED,GEN,IND,,2884,M,3,1,FALSE,FALSE,4.51,346,0.54,,,,1
AEMH105430,6,0,1985,GAMBRE SHANKAR RAMJI,,Maharashtra,KHED,GEN,RPI,,2538,M,4,1,FALSE,FALSE,3.97,1187,1.86,,,,1
AEMH105431,6,0,1985,DATTATRAYA ANANTRAO BHOSALE,,Maharashtra,KHED,GEN,ICS,,1351,M,5,1,FALSE,FALSE,2.11,811,1.27,,,,1
AEMH105432,6,0,1985,BELOSE UDAY RAMCHANDRA,,Maharashtra,KHED,GEN,IND,,540,M,6,1,FALSE,FALSE,0.84,309,0.48,,,,1
AEMH105433,6,0,1985,MADHUSUDAN PANDE,,Maharashtra,KHED,GEN,IND,,231,M,7,1,FALSE,FALSE,0.36,0,0,,,,1
AEMH105434,6,0,1985,CHANDRAKANT MOKAL,,Maharashtra,DAPOLI,GEN,INC,,22478,M,1,1,FALSE,FALSE,34.87,1683,2.61,,,1,1
AEMH105435,6,0,1985,G. D. SAKPAL,,Maharashtra,DAPOLI,GEN,JNP,,20795,M,2,1,FALSE,FALSE,32.26,6491,10.07,,,,1
AEMH105436,6,0,1985,R. V. ALIES BABURAO BELOSE,,Maharashtra,DAPOLI,GEN,IND,,14304,M,3,1,FALSE,FALSE,22.19,8048,12.49,,,,1
AEMH105437,6,0,1985,K. D. CHAFE,,Maharashtra,DAPOLI,GEN,IND,,6256,M,4,1,FALSE,FALSE,9.71,5737,8.9,,,,1
AEMH105438,6,0,1985,MOURYA RAMDAWAN SUKHU,,Maharashtra,DAPOLI,GEN,IND,,519,M,5,1,FALSE,FALSE,0.81,415,0.64,,,,1
AEMH105439,6,0,1985,KANGUTKAR DATTATRAY KRISHNARAO,,Maharashtra,DAPOLI,GEN,IND,,104,M,6,1,FALSE,FALSE,0.16,0,0,,,,1
AEMH105441,6,0,1985,SUDHAKAR SHANKAR SAWANT,,Maharashtra,MAHAD,GEN,INC,,31391,M,2,1,FALSE,FALSE,43.58,27603,38.32,,,,1
AEMH105442,6,0,1985,ARUN DESHMUKH,,Maharashtra,MAHAD,GEN,IND,,3788,M,3,1,FALSE,FALSE,5.26,1143,1.59,,,,1
AEMH105443,5,0,1980,MADHUKAR GANGARAM GAIKWAD,,Maharashtra,MAHAD,GEN,IND,,3116,M,5,2,FALSE,FALSE,5.43,0,0,,,,2
AEMH105443,6,0,1985,MADHUKAR GANGARAM GAIKWAD,,Maharashtra,MAHAD,GEN,IND,IND,2645,M,4,2,FALSE,FALSE,3.67,1398,1.94,,,,2
AEMH105444,6,0,1985,SHETH SHYAMSUNDAR TIKAM,,Maharashtra,MAHAD,GEN,IND,,1247,M,5,1,FALSE,FALSE,1.73,326,0.45,,,,1
AEMH105445,6,0,1985,YADAV SIRJAN NAMKUBER,,Maharashtra,MAHAD,GEN,IND,,921,M,6,1,FALSE,FALSE,1.28,0,0,,,,1
AEMH105447,6,0,1985,KATKAR GANPAT SAKHARAM,,Maharashtra,SHRIWARDHAN,GEN,JNP,,14984,M,2,1,FALSE,FALSE,20.54,3643,4.99,,,,1
AEMH105448,6,0,1985,BHAI DANDEKAR,,Maharashtra,SHRIWARDHAN,GEN,INC,,11341,M,3,1,FALSE,FALSE,15.55,11188,15.34,,,,1
AEMH105449,6,0,1985,SIDHALA KALIYA PRAJAPATI,,Maharashtra,SHRIWARDHAN,GEN,IND,,153,M,4,1,FALSE,FALSE,0.21,0,0,,,,1
AEMH105450,6,0,1985,NILKANTH JANARDHAN SAWANT,,Maharashtra,MANGAON,GEN,PWP,,33445,M,1,1,FALSE,FALSE,49.26,5432,8,,,1,1
AEMH105451,6,0,1985,SUNIL DATTATRAY TATKARE,,Maharashtra,MANGAON,GEN,INC,,28013,M,2,1,FALSE,FALSE,41.26,24302,35.8,,,,1
AEMH105452,6,0,1985,ANDHERE BAL MAHADEV,,Maharashtra,MANGAON,GEN,IND,,3711,M,3,1,FALSE,FALSE,5.47,2064,3.04,,,,1
AEMH105453,6,0,1985,B. B. MORE,,Maharashtra,MANGAON,GEN,IND,,1647,M,4,1,FALSE,FALSE,2.43,573,0.84,,,,1
AEMH105455,6,0,1985,MOHAN PATIL,,Maharashtra,PEN,GEN,PWP,,40347,M,1,1,FALSE,FALSE,55.49,9834,13.52,,,1,1
AEMH105456,6,0,1985,NAMDEO YESO KHAIRE,,Maharashtra,PEN,GEN,INC,,30513,M,2,1,FALSE,FALSE,41.96,29549,40.64,,,,1
AEMH105457,6,0,1985,S. S. DINGALE,,Maharashtra,PEN,GEN,IND,,964,M,3,1,FALSE,FALSE,1.33,530,0.73,,,,1
AEMH105459,6,0,1985,JAGANNATH BARKU KOTHEKAR,,Maharashtra,PEN,GEN,IND,,228,M,5,1,FALSE,FALSE,0.31,2,0,,,,1
AEMH105460,6,0,1985,YADAV LALSA SAHADEO,,Maharashtra,PEN,GEN,IND,,226,M,6,1,FALSE,FALSE,0.31,0,0,,,,1
AEMH105462,6,0,1985,A. G. (RAVI) PATIL,,Maharashtra,ALIBAG,GEN,INC,,22116,M,2,1,FALSE,FALSE,28.92,0,0,,,,1
AEMH105465,6,0,1985,GANPAT RAGHO PATIL,,Maharashtra,PANVEL,GEN,IND,,9982,M,3,1,FALSE,FALSE,14.55,6442,9.39,,,,1
AEMH105466,6,0,1985,SUDHAKAR NARAYAN PATIL,,Maharashtra,PANVEL,GEN,IND,,3540,M,4,1,FALSE,FALSE,5.16,2395,3.49,,,,1
AEMH105467,6,0,1985,VAHULKAR SHRIRANG DEVRAO,,Maharashtra,PANVEL,GEN,IND,,1145,M,5,1,FALSE,FALSE,1.67,280,0.41,,,,1
AEMH105468,6,0,1985,BALARAM GOMA BHOPI,,Maharashtra,PANVEL,GEN,IND,,865,M,6,1,FALSE,FALSE,1.26,483,0.7,,,,1
AEMH105469,6,0,1985,BHAGWAT VASANT BABURAO,,Maharashtra,PANVEL,GEN,IND,,382,M,7,1,FALSE,FALSE,0.56,107,0.16,,,,1
AEMH105470,6,0,1985,PANDE MADHUSOODAN RAMMOORAT,,Maharashtra,PANVEL,GEN,IND,,275,M,8,1,FALSE,FALSE,0.4,0,0,,,,1
AEMH105472,6,0,1985,AFTAB SHAIKH MAHAMAD,,Maharashtra,KHALAPUR,GEN,INC,,17955,M,2,1,FALSE,FALSE,26.67,3540,5.26,,,,1
AEMH105474,6,0,1985,SHELAR KISAN GANPAT,,Maharashtra,KHALAPUR,GEN,IND,,4114,M,4,1,FALSE,FALSE,6.11,1244,1.85,,,,1
AEMH105475,6,0,1985,KAMBALE PARSHURAM,,Maharashtra,KHALAPUR,GEN,IND,,2870,M,5,1,FALSE,FALSE,4.26,501,0.74,,,,1
AEMH105476,6,0,1985,MAHADIK BALIRAM SITARAM,,Maharashtra,KHALAPUR,GEN,IND,,2369,M,6,1,FALSE,FALSE,3.52,639,0.95,,,,1
AEMH105478,6,0,1985,JOSHI MADHAV ANANT,,Maharashtra,KHALAPUR,GEN,IND,,1383,M,8,1,FALSE,FALSE,2.05,673,1,,,,1
AEMH105479,6,0,1985,RUPAVATE KASHINATH MALHARI,,Maharashtra,KHALAPUR,GEN,IND,,710,M,9,1,FALSE,FALSE,1.05,224,0.33,,,,1
AEMH105480,6,0,1985,MUNDHE VASANT RAGHO,,Maharashtra,KHALAPUR,GEN,IND,,486,M,10,1,FALSE,FALSE,0.72,111,0.16,,,,1
AEMH105481,6,0,1985,WAGHAMARE SURESH NAVAJI,,Maharashtra,KHALAPUR,GEN,RPK,,375,M,11,1,FALSE,FALSE,0.56,167,0.25,,,,1
AEMH105482,6,0,1985,SHAH RATILAL LALLUDAS,,Maharashtra,KHALAPUR,GEN,IND,,208,M,12,1,FALSE,FALSE,0.31,83,0.12,,,,1
AEMH105483,6,0,1985,MAURYA RAMADAVAN SUKKH,,Maharashtra,KHALAPUR,GEN,IND,,125,M,13,1,FALSE,FALSE,0.19,0,0,,,,1
AEMH105484,6,0,1985,PATRAWALA MAPAZBAN JAL,,Maharashtra,COLABA,GEN,INC,,20836,M,1,1,FALSE,FALSE,60.58,10347,30.08,,,1,1
AEMH105485,6,0,1985,SHARAD RAO,,Maharashtra,COLABA,GEN,JNP,,10489,M,2,1,FALSE,FALSE,30.5,7670,22.3,,,,1
AEMH105486,6,0,1985,ANKUSH SAKHARAM RUKE,,Maharashtra,COLABA,GEN,IND,,2819,M,3,1,FALSE,FALSE,8.2,2652,7.71,,,,1
AEMH105487,6,0,1985,MOHAN NARAYAN GANGAN,,Maharashtra,COLABA,GEN,IND,,167,M,4,1,FALSE,FALSE,0.49,84,0.24,,,,1
