pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMH100547,9,0,1999,PATIL BASWARAJ MADHAV,,Maharashtra,OMERGA,GEN,INC,INC,56245,M,1,6,FALSE,FALSE,46.87,13013,10.84,,,3,6
AEMH100547,10,0,2004,BASAVRAJ MADHAVRAO PATIL,GEN,Maharashtra,OMERGA,GEN,INC,INC,61848,M,2,6,FALSE,TRUE,41.64,48569,32.7,48,,3,6
AEMH100547,11,0,2009,BASAWARAJ MADHAVRAO PATIL,GEN,Maharashtra,AUSA,GEN,INC,INC,84526,M,1,6,FALSE,FALSE,50.89,14795,8.91,53,,3,6
AEMH100547,12,0,2014,BASAVRAJ MADHAVRAO PATIL,GEN,Maharashtra,AUSA,GEN,INC,INC,64237,M,1,6,FALSE,TRUE,36.72,8858,5.06,58,,3,6
AEMH100547,13,0,2019,Basavaraj Mahadvarao Patil,GEN,Maharashtra,AUSA,GEN,INC,INC,68626,M,2,6,FALSE,TRUE,36.63,59038,31.51,62,,3,6
AEMH100581,8,1,1998,Mhetre Siddharam Satlingappa,,Maharashtra,AKKALKOT,GEN,INC,,45282,M,1,5,FALSE,FALSE,51.05,2828,3.19,,,3,5
AEMH100581,9,0,1999,MHETRE SIDDHARAM SATLINGAPPA,,Maharashtra,AKKALKOT,GEN,INC,INC,40917,M,1,5,FALSE,TRUE,43.65,5799,6.19,,,3,5
AEMH100581,11,0,2009,SIDDHARAM SATLINGAPPA MHETRE,GEN,Maharashtra,AKKALKOT,GEN,INC,INC,91111,M,2,5,FALSE,FALSE,46.55,87698,44.81,49,,3,5
AEMH100581,12,0,2014,SIDDHARAM SATLINGAPPA MHETRE,GEN,Maharashtra,AKKALKOT,GEN,INC,INC,97333,M,1,5,FALSE,FALSE,45.71,17644,8.29,53,,3,5
AEMH100581,13,0,2019,Siddharam Satlingappa Mhetre,GEN,Maharashtra,AKKALKOT,GEN,INC,INC,82668,M,2,5,FALSE,TRUE,38.72,76038,35.62,58,,3,5
AEMH100714,8,0,1995,SHINDE BABANRAO VITHALRAO,,Maharashtra,MADHA,GEN,IND,,48896,M,1,6,FALSE,FALSE,37.47,20310,15.57,,,6,6
AEMH100714,9,0,1999,SHINDE BABANRAO VITTHALRAO,,Maharashtra,MADHA,GEN,NCP,IND,59997,M,1,6,FALSE,TRUE,54.37,35589,32.25,,,6,6
AEMH100714,10,0,2004,SHINDE BABANRAO VITHALRAO,GEN,Maharashtra,MADHA,GEN,NCP,NCP,92851,M,1,6,FALSE,TRUE,61.13,42745,28.14,52,,6,6
AEMH100714,11,0,2009,SHINDE BABANRAO VITTHALRAO,GEN,Maharashtra,MADHA,GEN,NCP,NCP,110224,M,1,6,FALSE,TRUE,61.26,63169,35.11,59,,6,6
AEMH100714,12,0,2014,SHINDE BABANRAO VITTHALRAO,GEN,Maharashtra,MADHA,GEN,NCP,NCP,97803,M,1,6,FALSE,TRUE,43.82,35778,16.03,63,,6,6
AEMH100714,13,0,2019,Shinde Babanrao Vitthalrao,GEN,Maharashtra,MADHA,GEN,NCP,NCP,142573,M,1,6,FALSE,TRUE,62.78,68245,30.05,68,,6,6
AEMH100804,8,0,1995,KARDILE SHIVAJI BHANUDAS,,Maharashtra,AHMEDNAGAR NORTH,GEN,IND,,62552,M,1,6,FALSE,FALSE,41.33,26714,17.65,,,5,6
AEMH100804,9,0,1999,KARDILE SHIVAJI BHANUDAS,,Maharashtra,AHMEDNAGAR NORTH,GEN,IND,IND,63576,M,1,6,FALSE,TRUE,44.05,14014,9.71,,,5,6
AEMH100804,10,0,2004,KARDILE SHIVAJI BHANUDAS,GEN,Maharashtra,AHMEDNAGAR NORTH,GEN,NCP,IND,76436,M,1,6,FALSE,TRUE,42.49,31845,17.7,46,,5,6
AEMH100804,11,0,2009,KARDILE SHIVAJI BHANUDAS,GEN,Maharashtra,RAHURI,GEN,BJP,NCP,57380,M,1,6,TRUE,TRUE,33.55,8333,4.87,51,,5,6
AEMH100804,12,0,2014,KARDILE SHIVAJI BHANUDAS,GEN,Maharashtra,RAHURI,GEN,BJP,BJP,91454,M,1,6,FALSE,TRUE,47.09,25676,13.22,56,,5,6
AEMH100804,13,0,2019,KARDILE SHIVAJI BHANUDAS,GEN,Maharashtra,RAHURI,GEN,BJP,BJP,85908,M,2,6,FALSE,TRUE,42.72,84016,41.77,61,,5,6
AEMH100885,8,0,1995,VIKHE RADHKRISHNA EKNATH RAO,,Maharashtra,SHIRDI,GEN,INC,,65516,M,1,7,FALSE,FALSE,60.2,30461,27.99,,,6,6
AEMH100885,8,1,1997,Vikhe Radhakrishna Eknathrao,,Maharashtra,SHIRDI,GEN,SHS,INC,58557,M,1,7,TRUE,TRUE,56.21,13989,13.43,,,6,6
AEMH100885,9,0,1999,RADHAKHRUSHNA EKNATHRAO VIKHE,,Maharashtra,SHIRDI,GEN,SHS,SHS,50799,M,1,7,FALSE,TRUE,48.7,13400,12.85,,,6,6
AEMH100885,10,0,2004,VIKHE PATIL RADHAKRISHNA EKNATH RAO,GEN,Maharashtra,SHIRDI,GEN,INC,SHS,95204,M,1,7,TRUE,TRUE,79.71,70967,59.42,46,,6,6
AEMH100885,11,0,2009,PATIL VIKHE RADHAKRISHNA EKNATHRAO,GEN,Maharashtra,SHIRDI,GEN,INC,INC,80301,M,1,7,FALSE,TRUE,52.72,13309,8.74,51,,6,6
AEMH100885,12,0,2014,RADHAKRISHNA EKNATHRAO VIKHE PATIL,GEN,Maharashtra,SHIRDI,GEN,INC,INC,121459,M,1,7,FALSE,TRUE,63.11,74662,38.79,55,,6,6
AEMH100885,13,0,2019,VIKHE PATIL RADHAKRISHNA EKNATHRAO,GEN,Maharashtra,SHIRDI,GEN,BJP,INC,132316,M,1,7,TRUE,TRUE,70.86,87024,46.61,60,,6,6
AEMH101183,8,0,1995,PACHARNE BABURAO KASHINATH,,Maharashtra,SHIRUR,GEN,IND,,36219,M,2,6,FALSE,FALSE,30.21,15988,13.34,,,2,6
AEMH101183,9,0,1999,PACHRNE BABURAO KASHINATH,,Maharashtra,SHIRUR,GEN,INC,IND,33930,M,2,6,FALSE,FALSE,33.43,9343,9.21,,,2,6
AEMH101183,10,0,2004,BABURAO KASHINATH PACHARNE,GEN,Maharashtra,SHIRUR,GEN,BJP,INC,70601,M,1,6,TRUE,FALSE,49.12,9560,6.65,52,,2,6
AEMH101183,11,0,2009,BABURAO KASHINATH PACHARNE,GEN,Maharashtra,SHIRUR,GEN,IND,BJP,46369,M,2,6,FALSE,TRUE,25.3,8373,4.57,57,,2,6
AEMH101183,12,0,2014,PACHARNE BABURAO KASHINATH,GEN,Maharashtra,SHIRUR,GEN,BJP,IND,92579,M,1,6,FALSE,FALSE,42.82,10941,5.06,63,,2,6
AEMH101183,13,0,2019,Pacharne Baburao Kashinath,GEN,Maharashtra,SHIRUR,GEN,BJP,BJP,103627,M,2,6,FALSE,TRUE,40.06,100479,38.84,68,,2,6
AEMH101203,8,0,1995,PATIL HARSHWADHAN SHAHATI RAO,,Maharashtra,INDAPUR,GEN,IND,,59125,M,1,6,FALSE,FALSE,39.1,11176,7.39,,,4,6
AEMH101203,9,0,1999,PATIL HARSHWARDHAN SHAHAJIRAO,,Maharashtra,INDAPUR,GEN,IND,IND,64840,M,1,6,FALSE,TRUE,49.73,26942,20.66,,,4,6
AEMH101203,10,0,2004,PATIL HARSHVARDHAN SHAHAJIRAO,GEN,Maharashtra,INDAPUR,GEN,IND,IND,94409,M,1,6,FALSE,TRUE,55.51,24573,14.45,41,,4,6
AEMH101203,11,0,2009,PATIL HARSHAVARDHAN SHAHAJIRAO,GEN,Maharashtra,INDAPUR,GEN,INC,IND,92729,M,1,6,FALSE,TRUE,48.63,7960,4.17,46,,4,6
AEMH101203,12,0,2014,PATIL HARSHWARDHAN SHAHAJIRAO,GEN,Maharashtra,INDAPUR,GEN,INC,INC,94227,M,2,6,FALSE,TRUE,43.22,89967,41.26,51,,4,6
AEMH101203,13,0,2019,HARSHAVARDHAN SHAHAJIRAO PATIL,GEN,Maharashtra,INDAPUR,GEN,BJP,INC,111850,M,2,6,TRUE,FALSE,47.9,110119,47.16,56,,4,6
AEMH101275,8,0,1995,BHOSALE MADANRAO PRATAPRAO,,Maharashtra,WAI,GEN,INC,,41103,M,2,6,FALSE,FALSE,36.02,29452,25.81,,,1,6
AEMH101275,9,0,1999,MADAN PRATAPRAO BHOSALE,,Maharashtra,WAI,GEN,INC,INC,41326,M,2,6,FALSE,FALSE,40.01,22807,22.08,,,1,6
AEMH101275,10,0,2004,MADAN PRATAPRAO BHOSALE,GEN,Maharashtra,WAI,GEN,IND,INC,68660,M,1,6,FALSE,FALSE,53.69,18265,14.28,49,,1,6
AEMH101275,11,0,2009,BHOSALE MADAN PRATAPRAO,GEN,Maharashtra,WAI,GEN,INC,IND,59062,M,2,6,FALSE,TRUE,29.73,23610,11.88,50,,1,6
AEMH101275,12,0,2014,BHOSALE MADAN PRATAPRAO,GEN,Maharashtra,WAI,GEN,INC,INC,62516,M,2,6,FALSE,FALSE,28.63,37261,17.06,60,,1,6
AEMH101275,13,0,2019,Madan Prataprao Bhosale,GEN,Maharashtra,WAI,GEN,BJP,INC,86839,M,2,6,TRUE,FALSE,38.11,83339,36.57,64,,1,6
AEMH101318,8,0,1995,DESAI SHAMBURAJ SHIVAJIRAO,,Maharashtra,PATAN,GEN,IND,,58663,M,2,6,FALSE,FALSE,49.23,57870,48.57,,,3,6
AEMH101318,9,0,1999,DESAI SHAMBHURAJ SHIVAJIRAO,,Maharashtra,PATAN,GEN,SHS,IND,50773,M,2,6,FALSE,FALSE,46.67,46616,42.84,,,3,6
AEMH101318,10,0,2004,DESAI SHAMBHURAJ SHIVAJIRAO,GEN,Maharashtra,PATAN,GEN,SHS,SHS,72214,M,1,6,FALSE,FALSE,50.88,5851,4.12,36,,3,6
AEMH101318,11,0,2009,DESAI SHAMBHURAJ SHIVAJIRAO,GEN,Maharashtra,PATAN,GEN,SHS,SHS,87337,M,2,6,FALSE,TRUE,47.83,85276,46.7,44,,3,6
AEMH101318,12,0,2014,DESAI SHAMBHURAJ SHIVAJIRAO,GEN,Maharashtra,PATAN,GEN,SHS,SHS,104419,M,1,6,FALSE,FALSE,50.54,18824,9.11,48,,3,6
AEMH101318,13,0,2019,DESAI SHAMBHURAJ SHIVAJIRAO,GEN,Maharashtra,PATAN,GEN,SHS,SHS,106266,M,1,6,FALSE,TRUE,52.01,14175,6.94,54,,3,6
AEMH101551,7,0,1990,GHATAGE SANJAY ANANDARAO,,Maharashtra,KAGAL,GEN,JD,,51596,M,2,7,FALSE,FALSE,46.66,50811,45.95,,,1,7
AEMH101551,8,1,1998,Ghatage Sanjay Anandrao,,Maharashtra,KAGAL,GEN,SHS,JD,67472,M,1,7,TRUE,FALSE,52.43,6766,5.26,,,1,7
AEMH101551,9,0,1999,GHATAGE SANJAY ANANDRAO,,Maharashtra,KAGAL,GEN,INC,SHS,64729,M,2,7,TRUE,TRUE,47.96,62443,46.27,,,1,7
AEMH101551,10,0,2004,GHATGE SANJAY ANANDRAO,GEN,Maharashtra,KAGAL,GEN,SHS,INC,78408,M,2,7,TRUE,FALSE,48.34,76743,47.32,51,,1,7
AEMH101551,11,0,2009,GHATAGE SANJAY ANANDRAO,GEN,Maharashtra,KAGAL,GEN,SWP,SHS,57271,M,3,7,TRUE,FALSE,25.3,55039,24.32,56,,1,7
AEMH101551,12,0,2014,GHATAGE SANJAY ANANDRAO,GEN,Maharashtra,KAGAL,GEN,SHS,SWP,117692,M,2,7,TRUE,FALSE,46.8,112171,44.61,61,,1,7
AEMH101551,13,0,2019,Sanjay Anandrao Ghatage,GEN,Maharashtra,KAGAL,GEN,SHS,SHS,55657,M,3,7,FALSE,FALSE,21.11,54494,20.67,66,,1,7
AEMH101685,7,0,1990,PATEL BASHIR MUSA,,Maharashtra,UMARKHADI,GEN,MUL,,34886,M,1,7,FALSE,FALSE,48.92,12325,17.28,,,4,7
AEMH101685,8,0,1995,PATEL BASHIR MOOSA,,Maharashtra,UMARKHADI,GEN,SP,MUL,20950,M,1,7,TRUE,TRUE,34.1,1606,2.61,,,4,7
AEMH101685,9,0,1999,PATEL BASHIR MOOSA,,Maharashtra,UMARKHADI,GEN,SP,SP,17980,M,1,7,FALSE,TRUE,38.58,1788,3.84,,,4,7
AEMH101685,10,0,2004,PATEL BASHIR MOOSA,GEN,Maharashtra,UMARKHADI,GEN,NCP,SP,25180,M,1,7,TRUE,TRUE,61.05,16413,39.79,52,,4,7
AEMH101685,11,0,2009,BASHIR MOOSA PATEL,GEN,Maharashtra,MUMBA DEVI,GEN,SP,NCP,19936,M,3,7,TRUE,TRUE,20.62,18671,19.31,57,,4,7
AEMH101685,12,0,2014,PATEL BASHIR MUSA,GEN,Maharashtra,COLABA,GEN,NCP,SP,5966,M,4,7,TRUE,FALSE,5.09,513,0.44,62,,4,7
AEMH101685,13,0,2019,Bashir Musa Patel,GEN,Maharashtra,MUMBA DEVI,GEN,AIMIM,NCP,6373,M,3,7,TRUE,FALSE,5.93,3188,2.97,65,,4,7
AEMH101794,7,0,1990,KALIDAS N. KOLAMBKAR,,Maharashtra,NAIGAUM,GEN,SHS,,44415,M,1,8,FALSE,FALSE,48.49,6978,7.62,,,7,7
AEMH101794,8,0,1995,KALIDAS NILKANTH KOLAMBKAR,,Maharashtra,NAIGAUM,GEN,SHS,SHS,57383,M,1,8,FALSE,TRUE,60.25,31435,33.01,,,7,7
AEMH101794,9,0,1999,KOLAMBKAR KALIDAS NILKANTH,,Maharashtra,NAIGAUM,GEN,SHS,SHS,44733,M,1,8,FALSE,TRUE,61.61,31430,43.29,,,7,7
AEMH101794,10,0,2004,KOLAMBKAR KALIDAS NILKANTH,GEN,Maharashtra,NAIGAUM,GEN,SHS,SHS,46353,M,1,8,FALSE,TRUE,56.66,21858,26.72,51,,7,7
AEMH101794,10,1,2006,Kalidas Nilkanth Kolambkar,,Maharashtra,NAIGAON,GEN,INC,SHS,44694,M,1,8,TRUE,TRUE,59.56,22411,29.87,,,7,7
AEMH101794,11,0,2009,KALIDAS NILKANTH KOLAMBKAR,GEN,Maharashtra,WADALA,GEN,INC,INC,55795,M,1,8,FALSE,TRUE,49.7,30030,26.75,56,,7,7
AEMH101794,12,0,2014,KALIDAS NILKANTH KOLAMBKAR,GEN,Maharashtra,WADALA,GEN,INC,INC,38540,M,1,8,FALSE,TRUE,31.88,800,0.66,61,,7,7
AEMH101794,13,0,2019,Kalidas Nilkanth Kolambkar,GEN,Maharashtra,WADALA,GEN,BJP,INC,56485,M,1,8,TRUE,TRUE,52.01,30845,28.4,67,,7,7
AEMH102139,7,0,1990,THAKUR HITENDRA VISHNU,,Maharashtra,VASAI,GEN,INC,,92958,M,1,5,FALSE,FALSE,59.9,46468,29.94,,,5,5
AEMH102139,9,0,1999,HITENDRA VISHNU THAKUR,,Maharashtra,VASAI,GEN,IND,INC,85352,M,1,5,FALSE,FALSE,56.42,50428,33.33,,,5,5
AEMH102139,10,0,2004,HITENDRA VISHNU THAKUR,GEN,Maharashtra,VASAI,GEN,IND,IND,161718,M,1,5,FALSE,TRUE,60.4,67917,25.37,43,,5,5
AEMH102139,12,0,2014,HITENDRA VISHNU THAKUR,GEN,Maharashtra,VASAI,GEN,BVA,IND,97291,M,1,5,FALSE,FALSE,51.04,31896,16.73,53,,5,5
AEMH102139,13,0,2019,HITENDRA VISHNU THAKUR,GEN,Maharashtra,VASAI,GEN,BVA,BVA,102950,M,1,5,FALSE,TRUE,54.18,25995,13.68,57,,5,5
AEMH102289,7,0,1990,KOTWAL SHIRISKUMAR VASANTRAO,,Maharashtra,CHANDWAD,GEN,INC,,29264,M,2,7,FALSE,FALSE,34.26,21344,24.99,,,2,7
AEMH102289,8,0,1995,KOTWAL SHIRISHKUMAR VASANTRAO,,Maharashtra,CHANDWAD,GEN,INC,INC,43683,M,2,7,FALSE,FALSE,37.46,36758,31.52,,,2,7
AEMH102289,9,0,1999,KOTWAL SHIRISHKUMAR VASANTRAO,,Maharashtra,CHANDWAD,GEN,NCP,INC,61333,M,1,7,TRUE,FALSE,58.74,21864,20.94,,,2,7
AEMH102289,10,0,2004,KOTWAL SHIRISHKUMAR VASANTRAO,GEN,Maharashtra,CHANDWAD,GEN,SHS,NCP,42485,M,2,7,TRUE,TRUE,32.08,10963,8.28,44,,2,7
AEMH102289,11,0,2009,KOTWAL SHIRISHKUMAR VASANTRAO,GEN,Maharashtra,CHANDVAD,GEN,IND,SHS,57655,M,1,7,FALSE,FALSE,36.47,18310,11.58,49,,2,7
AEMH102289,12,0,2014,KOTWAL SHIRISHKUMAR VASANTRAO,GEN,Maharashtra,CHANDVAD,GEN,INC,IND,43785,M,2,7,FALSE,TRUE,23.82,14376,7.82,54,,2,7
AEMH102289,13,0,2019,KOTWAL SHIRISHKUMAR VASANTRAO,GEN,Maharashtra,CHANDVAD,GEN,INC,INC,75710,M,2,7,FALSE,FALSE,39.3,69930,36.3,59,,2,7
AEMH102321,7,0,1990,BORSE DILIP MANGALU,,Maharashtra,BAGLAN,ST,JD,,25080,M,2,5,FALSE,FALSE,33.12,8596,11.35,,,2,5
AEMH102321,8,0,1995,BORASE DILIP MANGALU,,Maharashtra,BAGLAN,ST,IND,JD,65004,M,1,5,FALSE,FALSE,57.55,39957,35.38,,,2,5
AEMH102321,9,0,1999,BORSE DILIP MANGLU,,Maharashtra,BAGLAN,ST,STBP,IND,16573,M,3,5,FALSE,TRUE,19.29,75,0.09,,,2,5
AEMH102321,12,0,2014,BORSE DILIP MANGLU,ST,Maharashtra,BAGLAN,ST,BJP,STBP,64253,M,2,5,TRUE,FALSE,41.02,55145,35.21,49,,2,5
AEMH102321,13,0,2019,DILIP MANGLU BORSE,ST,Maharashtra,BAGLAN,ST,BJP,BJP,94683,M,1,5,FALSE,FALSE,56.95,33694,20.27,54,,2,5
AEMH103150,7,0,1990,SHINDE ASHOK SHAMRAO,,Maharashtra,HINGANGHAT,GEN,SHS,,23847,M,3,7,FALSE,FALSE,20.1,17918,15.1,,,3,7
AEMH103150,8,0,1995,SHINDE ASHOK SHAMRAOJI,,Maharashtra,HINGANGHAT,GEN,SHS,SHS,43964,M,1,7,FALSE,FALSE,28.41,3993,2.58,,,3,7
AEMH103150,9,0,1999,SHINDE ASHOK SHAMRAO,,Maharashtra,HINGANGHAT,GEN,SHS,SHS,54108,M,1,7,FALSE,TRUE,43.19,12418,9.91,,,3,7
AEMH103150,10,0,2004,SHINDE ASHOK SHAMRAO,GEN,Maharashtra,HINGANGHAT,GEN,SHS,SHS,56258,M,2,7,FALSE,TRUE,35.46,45492,28.67,42,,3,7
AEMH103150,11,0,2009,ASHOK SHAMRAOJI SHINDE,GEN,Maharashtra,HINGANGHAT,GEN,SHS,SHS,51285,M,1,7,FALSE,FALSE,31.01,1421,0.86,47,,3,7
AEMH103150,12,0,2014,ASHOK SHAMRAOJI SHINDE,GEN,Maharashtra,HINGANGHAT,GEN,SHS,SHS,21523,M,4,7,FALSE,TRUE,11.46,8878,4.73,52,,3,7
AEMH103150,13,0,2019,Ashok Shamrao Shinde,GEN,Maharashtra,HINGANGHAT,GEN,IND,SHS,12623,M,3,7,FALSE,FALSE,6.56,5813,3.02,57,,3,7
AEMH103641,7,0,1990,ATRAM DHARMARAO BHAGWANTRAO,,Maharashtra,SIRONCHA,ST,INC,,26377,M,1,7,FALSE,FALSE,36.09,3680,5.04,,,4,7
AEMH103641,8,0,1995,ATRAM DHARMARAO BABA BHAGWANTRAO,,Maharashtra,SIRONCHA,ST,INC,INC,38257,M,2,7,FALSE,TRUE,28.79,33569,25.26,,,4,7
AEMH103641,9,0,1999,ATRAM DHARMARAOBABA BHAGWANTRAO,,Maharashtra,SIRONCHA,ST,GGP,INC,27982,M,1,7,TRUE,FALSE,25.14,375,0.34,,,4,7
AEMH103641,10,0,2004,ATRAM DHARMRAOBABA BHAGWANTRAO,ST,Maharashtra,SIRONCHA,ST,NCP,GGP,42198,M,1,7,TRUE,TRUE,30.61,7367,5.34,51,,4,7
AEMH103641,11,0,2009,ATRAM DHARMARAOBABA BHAGWANTRAO,ST,Maharashtra,AHERI,ST,NCP,NCP,36697,M,2,7,FALSE,TRUE,28.83,28661,22.52,56,,4,7
AEMH103641,12,0,2014,ATRAM DHARMARAOBABA,ST,Maharashtra,AHERI,ST,NCP,NCP,36560,M,2,7,FALSE,FALSE,24.17,3005,1.99,60,,4,7
AEMH103641,13,0,2019,Aatram Dharamraobaba Bhagwantrao,ST,Maharashtra,AHERI,ST,NCP,NCP,60013,M,1,7,FALSE,FALSE,36.07,15458,9.29,65,,4,7
AEMH103760,7,0,1990,KASAWAR WAMAN BAPURAO,,Maharashtra,WANI,GEN,INC,,47142,M,1,7,FALSE,FALSE,50.8,27467,29.6,,,4,7
AEMH103760,8,0,1995,KASAWAR WAMANRAO BAPURAO,,Maharashtra,WANI,GEN,INC,INC,42881,M,1,7,FALSE,TRUE,33.02,13678,10.53,,,4,7
AEMH103760,9,0,1999,KASAWAR WAMANRAO BAPURAO,,Maharashtra,WANI,GEN,INC,INC,38725,M,1,7,FALSE,TRUE,39.28,11523,11.69,,,4,7
AEMH103760,10,0,2004,KASAWAR WAMANRAO BAPURAO,GEN,Maharashtra,WANI,GEN,INC,INC,47860,M,2,7,FALSE,TRUE,35.05,36463,26.7,55,,4,7
AEMH103760,11,0,2009,KASAWAR WAMANRAO BAPURAO,GEN,Maharashtra,WANI,GEN,INC,INC,55666,M,1,7,FALSE,FALSE,31.94,10440,5.99,60,,4,7
AEMH103760,12,0,2014,KASAWAR WAMANRAO BAPURAO,GEN,Maharashtra,WANI,GEN,INC,INC,38964,M,3,7,FALSE,TRUE,19.86,7743,3.95,67,,4,7
AEMH103760,13,0,2019,WAMANRAO BAPURAO KASAWAR,GEN,Maharashtra,WANI,GEN,INC,INC,39915,M,2,7,FALSE,FALSE,19.09,14870,7.11,71,,4,7
AEMH104054,7,0,1990,GHANDAT SITARAM CHIMAJI,,Maharashtra,GANGAKHED,SC,BJP,,27216,M,2,5,FALSE,FALSE,34.23,24236,30.49,,,2,5
AEMH104054,8,0,1995,GHANDAT SITARAM CHIMAJI,,Maharashtra,GANGAKHED,SC,IND,BJP,29610,M,1,5,FALSE,FALSE,27.41,476,0.44,,,2,5
AEMH104054,9,0,1999,GHANDANT SITARAM CHIMAJI,,Maharashtra,GANGAKHED,SC,IND,IND,34332,M,1,5,FALSE,TRUE,36.25,6796,7.18,,,2,5
AEMH104054,10,0,2004,GHANDAT SITARAM CHIMAJI,SC,Maharashtra,GANGAKHED,SC,IND,IND,33764,M,2,5,FALSE,TRUE,26.82,4369,3.47,63,,2,5
AEMH104054,13,0,2019,SITARAM CHIMAJI GHANDAT,SC,Maharashtra,GANGAKHED,GEN,IND,IND,52247,M,3,5,FALSE,FALSE,19.36,23410,8.67,78,,2,5
AEMH104082,7,0,1990,JAIPRAKASH SHANKARLAL MUNDADA,,Maharashtra,BASMATH,GEN,SHS,,54498,M,1,7,FALSE,FALSE,49.77,22539,20.58,,,4,7
AEMH104082,8,0,1995,MUNDADA JAIPRAKASH SHANKARLAL,,Maharashtra,BASMATH,GEN,SHS,SHS,53518,M,1,7,FALSE,TRUE,36.52,28065,19.15,,,4,7
AEMH104082,9,0,1999,DR. MUNDADA J.S.,,Maharashtra,BASMATH,GEN,SHS,SHS,69481,M,1,7,FALSE,TRUE,51.08,26150,19.22,,,4,7
AEMH104082,10,0,2004,DR JAYPRAKASH SHANKARLAL MUNDADA,GEN,Maharashtra,BASMATH,GEN,SHS,SHS,80627,M,2,7,FALSE,TRUE,46.29,76044,43.66,54,,4,7
AEMH104082,11,0,2009,MUNDADA JAIPRAKASH SHANKARLAL,GEN,Maharashtra,BASMATH,GEN,SHS,SHS,78513,M,2,7,FALSE,FALSE,44.03,69454,38.95,59,,4,7
AEMH104082,12,0,2014,MUNDADA JAIPRAKASH SHANKARLAL,GEN,Maharashtra,BASMATH,GEN,SHS,SHS,63851,M,1,7,FALSE,FALSE,31.82,5556,2.77,64,,4,7
AEMH104082,13,0,2019,Mundada Jaiprakash Shankarlal,GEN,Maharashtra,BASMATH,GEN,SHS,SHS,41557,M,3,7,FALSE,TRUE,19.09,16160,7.42,69,,4,7
AEMH104147,7,0,1990,YADAV DIGAMBAR DATTATRAYRAO,,Maharashtra,PARTUR,GEN,BJP,,28296,M,2,7,FALSE,FALSE,29.17,10207,10.52,,,4,7
AEMH104147,8,0,1995,YADAV BABANRAO DATTATRAY,,Maharashtra,PARTUR,GEN,BJP,BJP,37790,M,2,7,FALSE,FALSE,31.85,9007,7.59,,,4,7
