pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMH108358,4,0,1978,ADSAD ARUN JANRDAN,,Maharashtra,CHANDUR,GEN,JNP,,12656,M,2,1,FALSE,FALSE,17.08,8104,10.94,,,,1
AEMH108397,4,0,1978,DONGARE SURYAKANT JOGOBAJI,,Maharashtra,NAGPUR NORTH,SC,RPK,,34598,M,1,1,FALSE,FALSE,46.16,2477,3.31,,,1,1
AEMH108409,4,0,1978,DHEPE RAMANAND DEWAJI,,Maharashtra,NAGPUR SOUTH,GEN,RPK,,27368,M,2,1,FALSE,FALSE,34.53,24559,30.98,,,,1
AEMH108439,4,0,1978,NIKOSE SHANKAR NATHUJI,,Maharashtra,KALMESHWAR,GEN,IND,,599,M,5,1,FALSE,FALSE,0.77,149,0.19,,,,1
AEMH108456,4,0,1978,PATEL ISHWARDAYAL MAHIPALJI,,Maharashtra,TUMSAR,GEN,JNP,,15982,M,2,1,FALSE,FALSE,20.72,3072,3.98,,,,1
AEMH108466,4,0,1978,KATEKHAYE RAMKRISHNA ZIBALJI,,Maharashtra,ADYAR,GEN,IND,,19177,M,2,1,FALSE,FALSE,25.06,56,0.07,,,,1
AEMH108500,4,0,1978,BHAIYA HIRALA NATHMALJI,,Maharashtra,LAKHANDUR,GEN,INC(I),,38157,M,1,1,FALSE,FALSE,43.34,4562,5.18,,,1,1
AEMH108508,4,0,1978,WEAKEY SUKHADEOBABU PUNDALIK,,Maharashtra,ARMORI,ST,IND,,19384,M,2,1,FALSE,FALSE,29.69,6511,9.97,,,,1
AEMH108518,4,0,1978,MALKHEDE UDHAO ARJUNA,,Maharashtra,RAJURA,GEN,IND,,3627,M,4,1,FALSE,FALSE,5.08,1169,1.64,,,,1
AEMH108532,4,0,1978,YADAORAO TUKARAMJI GEDAM,,Maharashtra,SAOLI,GEN,IND,,5539,M,4,1,FALSE,FALSE,7.12,707,0.91,,,,1
AEMH108597,4,0,1978,PACHUTE KISHANRAO CHAMPATRAO,,Maharashtra,KINWAT,GEN,INC(I),,20902,M,2,1,FALSE,FALSE,31.03,13258,19.68,,,,1
AEMH108620,4,0,1978,CHAVAN BALWANTRAO AMRUTRAO,,Maharashtra,BILOLI,GEN,INC,,33116,M,2,1,FALSE,FALSE,40.74,29559,36.36,,,,1
AEMH108636,4,0,1978,NANDAPURKAR SATWAJI SADBAJI,,Maharashtra,GANGAKHED,SC,RPI,,13663,M,2,1,FALSE,FALSE,30.61,6703,15.02,,,,1
AEMH108773,4,0,1978,KADAM DNYANOBARAO BABURAO,,Maharashtra,CHAUSALA,GEN,PWP,,28329,M,2,1,FALSE,FALSE,42.91,25501,38.62,,,,1
AEMH108813,4,0,1978,KHADIWALE VITHALRAO BAPURAO,,Maharashtra,HER,SC,INC,,13284,M,2,1,FALSE,FALSE,27.25,3186,6.54,,,,1
AEMH108896,3,0,1972,PAWAR RAMBHAU ABA,,Maharashtra,BARSI,GEN,HMS,,951,M,3,2,FALSE,FALSE,1.6,158,0.27,,,,2
AEMH108896,4,0,1978,PAWAR RAMBHAU ABBA,,Maharashtra,BARSHI,GEN,IND,HMS,772,M,4,2,FALSE,FALSE,1.12,68,0.1,,,,2
AEMH108901,4,0,1978,PARBAT KRISHNARAO KONDIBA,,Maharashtra,MADHA,GEN,IND,,25076,M,1,1,FALSE,FALSE,37.21,2768,4.11,,,1,1
AEMH109004,4,0,1978,GANDHI CHAMPALAL CHHOOGALAL,,Maharashtra,PUNE CANTONMENT,GEN,IND,,268,M,4,1,FALSE,FALSE,0.4,10,0.02,,,,1
AEMH109164,4,0,1978,SOHANI JAYANT ISHWAR,,Maharashtra,JAT,SC,INC,,22040,M,1,1,FALSE,FALSE,41.19,4470,8.35,,,1,1
AEMH109211,4,0,1978,PATIL SHANKARRAO DATTATRAYA (SHINGNAPURKAR),,Maharashtra,PANHALA,GEN,JNP,,14580,M,2,1,FALSE,FALSE,22.04,5231,7.91,,,,1
AEMH109215,4,0,1978,GHATGE VIKRAM SINHA JAYSINGRAO,,Maharashtra,KAGAL,GEN,IND,,35913,M,1,1,FALSE,FALSE,45.12,11434,14.37,,,1,1
AEMH109227,4,0,1978,SAWANT SAWLARAM RAJARAM,,Maharashtra,SAWANTWADI,GEN,IND,,1406,M,4,1,FALSE,FALSE,2.1,476,0.71,,,,1
AEMH109228,4,0,1978,SAWANT BALKRISHNA R.,,Maharashtra,SAWANTWADI,GEN,INC(I),,930,M,5,1,FALSE,FALSE,1.39,0,0,,,,1
AEMH109229,4,0,1978,KINALKAR PUNDLIK ATMARAM,,Maharashtra,VENGURLA,GEN,JNP,,43525,M,1,1,FALSE,FALSE,69.48,28782,45.94,,,1,1
AEMH109230,4,0,1978,S.N. DESAI,,Maharashtra,VENGURLA,GEN,INC,,14743,M,2,1,FALSE,FALSE,23.53,11711,18.69,,,,1
AEMH109231,4,0,1978,DATTA DESAI,,Maharashtra,VENGURLA,GEN,IND,,3032,M,3,1,FALSE,FALSE,4.84,1685,2.69,,,,1
AEMH109232,4,0,1978,DEEPAK SHRIGURU KUBAL,,Maharashtra,VENGURLA,GEN,INC(I),,1347,M,4,1,FALSE,FALSE,2.15,0,0,,,,1
AEMH109233,1,0,1962,YESHWANT BABAJI DALVI,,Maharashtra,KANKAOLI,GEN,PSP,,10035,M,1,2,FALSE,FALSE,39.32,1356,5.31,,,2,2
AEMH109233,4,0,1978,DALVI YASHWANT BABAJI,,Maharashtra,MALVAN,GEN,JNP,PSP,35221,M,1,2,TRUE,FALSE,59,23792,39.86,,,2,2
AEMH109235,1,0,1962,SITARAM SAKHARAM SAWANT,,Maharashtra,KANKAOLI,GEN,PWP,,4864,M,3,3,FALSE,FALSE,19.06,3751,14.7,,,,3
AEMH109235,3,0,1972,SITARAM SAKHARAM SAWANT,,Maharashtra,KANKAVLI,GEN,PWP,PWP,13376,M,2,3,FALSE,FALSE,31.43,12458,29.27,,,,3
AEMH109235,4,0,1978,SAWANT SITARAM SAKHARAM,,Maharashtra,MALVAN,GEN,PWP,PWP,8284,M,3,3,FALSE,FALSE,13.88,5314,8.9,,,,3
AEMH109236,4,0,1978,DHOLAM DHONDI BABU,,Maharashtra,MALVAN,GEN,IND,,2970,M,4,1,FALSE,FALSE,4.98,1810,3.03,,,,1
AEMH109237,4,0,1978,KADAM GHANASHYAM TULSHIRAM,,Maharashtra,MALVAN,GEN,IND,,1160,M,5,1,FALSE,FALSE,1.94,530,0.89,,,,1
AEMH109238,4,0,1978,GOVIND RAGHUNATH DHURI,,Maharashtra,MALVAN,GEN,IND,,630,M,6,1,FALSE,FALSE,1.06,0,0,,,,1
AEMH109240,4,0,1978,RAJABHAU MIRASHI,,Maharashtra,DEVGAD,GEN,INC,,14774,M,2,1,FALSE,FALSE,26.36,13575,24.22,,,,1
AEMH109241,4,0,1978,GIRKAR PRABHAKAR RAMCHANDRA,,Maharashtra,DEVGAD,GEN,INC(I),,1199,M,3,1,FALSE,FALSE,2.14,616,1.1,,,,1
AEMH109242,4,0,1978,VINAYAK DHAKU MITHBAVAKAR,,Maharashtra,DEVGAD,GEN,IND,,583,M,4,1,FALSE,FALSE,1.04,0,0,,,,1
AEMH109245,4,0,1978,RUMADE RAMDAS NAMDEO,,Maharashtra,RAJAPUR,GEN,IND,,2224,M,3,1,FALSE,FALSE,3.41,1007,1.54,,,,1
AEMH109246,4,0,1978,AYARE ANANT RAMCHANDRA,,Maharashtra,RAJAPUR,GEN,INC(I),,1217,M,4,1,FALSE,FALSE,1.87,221,0.34,,,,1
AEMH109247,4,0,1978,KAZI FAKIR MOHAMMAD,,Maharashtra,RAJAPUR,GEN,IND,,996,M,5,1,FALSE,FALSE,1.53,0,0,,,,1
AEMH109248,4,0,1978,SAU. ABHYANKAR KUSUMTAI RAMCHANDRA,,Maharashtra,RATNAGIRI,GEN,JNP,,29901,F,1,1,FALSE,FALSE,46.17,10025,15.48,,,1,1
AEMH109251,4,0,1978,SALAVI VIJAY DATTARAY,,Maharashtra,RATNAGIRI,GEN,IND,,3671,M,4,1,FALSE,FALSE,5.67,0,0,,,,1
AEMH109255,4,0,1978,SAWANT SHIVAJIRAO SHIVARAM,,Maharashtra,SANGAMESHWAR,GEN,IND,,1362,M,4,1,FALSE,FALSE,2.29,69,0.12,,,,1
AEMH109256,4,0,1978,BHINDE YESHWANT PADMAKAR,,Maharashtra,SANGAMESHWAR,GEN,IND,,1293,M,5,1,FALSE,FALSE,2.17,167,0.28,,,,1
AEMH109257,4,0,1978,DABHOLKAR SITARAM LAXMAN,,Maharashtra,SANGAMESHWAR,GEN,IND,,1126,M,6,1,FALSE,FALSE,1.89,269,0.45,,,,1
AEMH109258,4,0,1978,KADAM RAGHUNATH SHANKAR,,Maharashtra,SANGAMESHWAR,GEN,IND,,857,M,7,1,FALSE,FALSE,1.44,177,0.3,,,,1
AEMH109259,4,0,1978,SUTAR NAMDEV GANPAT,,Maharashtra,SANGAMESHWAR,GEN,IND,,680,M,8,1,FALSE,FALSE,1.14,0,0,,,,1
AEMH109261,4,0,1978,NIKAM GOVIND SHIVAJIRAO,,Maharashtra,GUHAGAR,GEN,INC,,20592,M,2,1,FALSE,FALSE,33.81,0,0,,,,1
AEMH109262,4,0,1978,SHINDE RAJARAM KESHAV,,Maharashtra,CHIPLUN,GEN,JNP,,28293,M,1,1,FALSE,FALSE,46.94,9165,15.21,,,1,1
AEMH109263,4,0,1978,SHINDE VASANTRAO BALWANTRAO,,Maharashtra,CHIPLUN,GEN,INC,,19128,M,2,1,FALSE,FALSE,31.73,7154,11.87,,,,1
AEMH109264,4,0,1978,BETKAR KRISHNA LAXMAN,,Maharashtra,CHIPLUN,GEN,IND,,11974,M,3,1,FALSE,FALSE,19.87,11093,18.4,,,,1
AEMH109265,4,0,1978,SHINDE APPASAHEB BAPUJIRAO,,Maharashtra,CHIPLUN,GEN,INC(I),,881,M,4,1,FALSE,FALSE,1.46,0,0,,,,1
AEMH109267,4,0,1978,DALWIN HUSSEIL MISRIKHAN,,Maharashtra,KHED,GEN,INC,,27506,M,2,1,FALSE,FALSE,47.46,27213,46.95,,,,1
AEMH109268,4,0,1978,MODAK GHANSHAM SHANKAR,,Maharashtra,KHED,GEN,IND,,293,M,3,1,FALSE,FALSE,0.51,0,0,,,,1
AEMH109271,4,0,1978,SHIWGAN PANDOORANG DAJI,,Maharashtra,DAPOLI,GEN,INC(I),,2057,M,3,1,FALSE,FALSE,3.01,0,0,,,,1
AEMH109272,4,0,1978,PUROHIT NANA ALIAS DIGAMBAR VINAYAK,,Maharashtra,MAHAD,GEN,JNP,,37413,M,1,1,FALSE,FALSE,60.03,15367,24.66,,,1,1
AEMH109274,4,0,1978,GHATGE PANDURANG GANGARAM,,Maharashtra,MAHAD,GEN,IND,,2867,M,3,1,FALSE,FALSE,4.6,0,0,,,,1
AEMH109275,4,0,1978,UKAYE A. SHAKUR A. KARIM,,Maharashtra,SHRIWARDHAN,GEN,JNP,,31001,M,1,1,FALSE,FALSE,48.65,4394,6.9,,,1,1
AEMH109276,4,0,1978,RAUT RAVINDRA NARAYAN,,Maharashtra,SHRIWARDHAN,GEN,INC(I),,26607,M,2,1,FALSE,FALSE,41.76,21692,34.04,,,,1
AEMH109277,4,0,1978,SWANT GANPAT PANDURANG,,Maharashtra,SHRIWARDHAN,GEN,INC,,4915,M,3,1,FALSE,FALSE,7.71,3720,5.84,,,,1
AEMH109278,4,0,1978,GAIKWAD SHANKAR BHIMAJI,,Maharashtra,SHRIWARDHAN,GEN,IND,,1195,M,4,1,FALSE,FALSE,1.88,0,0,,,,1
AEMH109280,4,0,1978,GAIKWAD KRISHNA KALU,,Maharashtra,MANGAON,GEN,IND,,13185,M,2,1,FALSE,FALSE,24.16,1233,2.26,,,,1
AEMH109281,1,0,1962,PANDURANG RAMAJI SANAP,,Maharashtra,ROHA,GEN,PWP,,17466,M,1,2,FALSE,FALSE,47.68,1860,5.08,,,1,2
AEMH109281,4,0,1978,SANAP PADURANG RAMJI,,Maharashtra,MANGAON,GEN,IND,PWP,11952,M,3,2,FALSE,FALSE,21.9,3892,7.13,,,1,2
AEMH109282,4,0,1978,PAWAR RAMCHANDRA SAHADEO,,Maharashtra,MANGAON,GEN,IND,,8060,M,4,1,FALSE,FALSE,14.77,5677,10.4,,,,1
AEMH109283,4,0,1978,MORE BALU BHAMBOO,,Maharashtra,MANGAON,GEN,IND,,2383,M,5,1,FALSE,FALSE,4.37,1710,3.13,,,,1
AEMH109284,4,0,1978,BALARM VITHAL GHADGE,,Maharashtra,MANGAON,GEN,IND,,673,M,6,1,FALSE,FALSE,1.23,0,0,,,,1
AEMH109287,4,0,1978,MULCHAND SURAJMAL MODI,,Maharashtra,PEN,GEN,JNP,,11285,M,3,1,FALSE,FALSE,17.28,0,0,,,,1
AEMH109290,4,0,1978,PATIL MADHUKAR POSU,,Maharashtra,ALIBAG,GEN,JNP,,15811,M,3,1,FALSE,FALSE,21.81,0,0,,,,1
AEMH109293,4,0,1978,SURESH THAKUR,,Maharashtra,PANVEL,GEN,JNP,,12628,M,3,1,FALSE,FALSE,19.58,1684,2.61,,,,1
AEMH109294,4,0,1978,JAIDAS SINA PATIL,,Maharashtra,PANVEL,GEN,INC(I),,10944,M,4,1,FALSE,FALSE,16.97,8085,12.54,,,,1
AEMH109295,4,0,1978,KRISHNA PARSHARAM PATIL,,Maharashtra,PANVEL,GEN,IND,,2859,M,5,1,FALSE,FALSE,4.43,1924,2.98,,,,1
AEMH109296,4,0,1978,JADAHAV DATTARAYA AMRUTRAO,,Maharashtra,PANVEL,GEN,IND,,935,M,6,1,FALSE,FALSE,1.45,680,1.05,,,,1
AEMH109297,4,0,1978,KMLAKANT V.THAKUR,,Maharashtra,PANVEL,GEN,IND,,255,M,7,1,FALSE,FALSE,0.4,0,0,,,,1
AEMH109300,4,0,1978,GANGAL VISHNU PRABHAKAR,,Maharashtra,KHALAPUR,GEN,JNP,,13036,M,3,1,FALSE,FALSE,20.03,6724,10.33,,,,1
AEMH109301,4,0,1978,MAHADIK BALIRAM SITARAM,,Maharashtra,KHALAPUR,GEN,IND,,6312,M,4,1,FALSE,FALSE,9.7,3737,5.74,,,,1
AEMH109302,4,0,1978,SURVE TUKARAM EKNATH,,Maharashtra,KHALAPUR,GEN,IND,,2575,M,5,1,FALSE,FALSE,3.96,28,0.04,,,,1
AEMH109303,4,0,1978,MOKASHI MADHAV DATTATRAYA,,Maharashtra,KHALAPUR,GEN,CPI,,2547,M,6,1,FALSE,FALSE,3.91,841,1.29,,,,1
AEMH109304,4,0,1978,KHOPKAR PRAKASH DATTATRAYA,,Maharashtra,KHALAPUR,GEN,IND,,1706,M,7,1,FALSE,FALSE,2.62,849,1.3,,,,1
AEMH109305,4,0,1978,RAMCHANDRA GANGA LOKHANDE,,Maharashtra,KHALAPUR,GEN,IND,,857,M,8,1,FALSE,FALSE,1.32,54,0.08,,,,1
AEMH109306,4,0,1978,PATIL GAJANAN RATNAKAR,,Maharashtra,KHALAPUR,GEN,IND,,803,M,9,1,FALSE,FALSE,1.23,0,0,,,,1
AEMH109307,4,0,1978,RANJIT BHANU,,Maharashtra,COLABA,GEN,JNP,,24479,M,1,1,FALSE,FALSE,45.61,13631,25.4,,,1,1
AEMH109308,4,0,1978,VYAS MANJULA MUKUNDRAY,,Maharashtra,COLABA,GEN,INC(I),,10848,F,2,1,FALSE,FALSE,20.21,2738,5.1,,,,1
AEMH109309,4,0,1978,BOMAN BEHRAM BOMAN KAVASJI,,Maharashtra,COLABA,GEN,IND,,8110,M,3,1,FALSE,FALSE,15.11,3873,7.22,,,,1
AEMH109311,4,0,1978,PALAV JAGANNATH JAIRAM,,Maharashtra,COLABA,GEN,SHS,,3056,M,5,1,FALSE,FALSE,5.69,371,0.69,,,,1
AEMH109312,4,0,1978,BHASKAR SADASHIV KARGUTKAR,,Maharashtra,COLABA,GEN,IND,,2685,M,6,1,FALSE,FALSE,5,2432,4.53,,,,1
AEMH109313,4,0,1978,GUPTA LALJI RAMDEO,,Maharashtra,COLABA,GEN,IND,,253,M,7,1,FALSE,FALSE,0.47,0,0,,,,1
AEMH109314,4,0,1978,CHORWADWALA ABDULKADAR IBRAHIM,,Maharashtra,UMARKHADI,GEN,JNP,,26191,M,1,1,FALSE,FALSE,41.46,3432,5.43,,,1,1
AEMH109315,4,0,1978,ZAIDI SYED MAHAMMAD,,Maharashtra,UMARKHADI,GEN,MUL,,22759,M,2,1,FALSE,FALSE,36.03,15670,24.8,,,,1
AEMH109316,4,0,1978,MADUKAR HARIBHAU DURAGE,,Maharashtra,UMARKHADI,GEN,SHS,,7089,M,3,1,FALSE,FALSE,11.22,964,1.53,,,,1
