pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMH102434,5,0,1980,CHANGRE VASUDEORAO APURAM,,Maharashtra,CHALISGAON,SC,INC(I),,24405,M,2,1,FALSE,FALSE,43.34,23553,41.82,,,,1
AEMH102465,5,0,1980,PATIL PANDURANG BHILA,,Maharashtra,AMALNER,GEN,IND,,544,M,3,1,FALSE,FALSE,0.82,0,0,,,,1
AEMH102567,2,0,1967,G. N. PATIL,,Maharashtra,PANVEL,GEN,INC,,17375,M,2,2,FALSE,FALSE,35.39,15205,30.97,,,,2
AEMH102567,5,0,1980,N. G. PATIL,,Maharashtra,CHANDGAD,GEN,INC(U),INC,32205,M,2,2,TRUE,FALSE,41.5,26245,33.82,,,,2
AEMH102959,4,0,1978,MANGLE NATTHUJI DEWAJI,,Maharashtra,TEOSA,GEN,CPI,,14965,M,2,2,FALSE,FALSE,21.6,9838,14.2,,,,2
AEMH102959,5,0,1980,MANGLE NATTHUJI DEWAJI,,Maharashtra,TEOSA,GEN,CPI,CPI,9710,M,3,2,FALSE,FALSE,18.22,7258,13.62,,,,2
AEMH103356,5,0,1980,KORDE GANGADHAR KOTHIRAMJI,,Maharashtra,KATOL,GEN,BJP,,12889,M,2,1,FALSE,FALSE,22.05,3410,5.83,,,,1
AEMH103604,5,0,1980,THAKRE RAMCHANDRA MAROTI,,Maharashtra,LAKHANDUR,GEN,INC(U),,4011,M,4,1,FALSE,FALSE,5.55,3181,4.4,,,,1
AEMH104269,4,0,1978,SARJERAO RAMRAO NIMBALKAR,,Maharashtra,VAIJAPUR,GEN,PWP,,1572,M,5,2,FALSE,FALSE,2.78,983,1.74,,,,2
AEMH104269,5,0,1980,SARJERAO RAMRAO NIMBALKAR,,Maharashtra,VAIJAPUR,GEN,IND,PWP,1321,M,3,2,FALSE,FALSE,2.14,687,1.11,,,,2
AEMH104616,5,0,1980,TANWADE BABASAHEB SHARANAPPA,,Maharashtra,AKKALKOT,GEN,BJP,,19677,M,2,1,FALSE,FALSE,31.37,1698,2.71,,,,1
AEMH104805,5,0,1980,AVHAD BHAGCHAND BHAU,,Maharashtra,AHMEDNAGAR NORTH,GEN,IND,,710,M,4,1,FALSE,FALSE,1.15,0,0,,,,1
AEMH104821,5,0,1980,TAKE DINKARRAO KHANDERRAO,,Maharashtra,SHEOGAON,GEN,BJP,,2740,M,3,1,FALSE,FALSE,4.81,1106,1.94,,,,1
AEMH104869,5,0,1980,NANDAKUMAR BHAUSAHEB ZAWARE,,Maharashtra,PARNER,GEN,INC(I),,9220,M,4,1,FALSE,FALSE,16.7,6618,11.99,,,,1
AEMH104948,5,0,1980,SHINDE N. R.,,Maharashtra,HAVELI,GEN,IND,,9679,M,4,1,FALSE,FALSE,12.81,7523,9.95,,,,1
AEMH104996,5,0,1980,GANGURDE VISHWAS KRISHNARAO,,Maharashtra,PARVATI,SC,BJP,,22880,M,2,1,FALSE,FALSE,32.84,14371,20.63,,,,1
AEMH105047,4,0,1978,BADEKAR BHUJANG WAMAN,,Maharashtra,BHAVANI PETH,GEN,IND,,411,M,5,2,FALSE,FALSE,0.57,130,0.18,,,,2
AEMH105047,5,0,1980,BADEKAR BHUJANG WAMAN,,Maharashtra,BOPODI,GEN,JNP(SR),IND,132,M,7,2,FALSE,FALSE,0.27,4,0.01,,,,2
AEMH105202,5,0,1980,NAIK FATTESING ANANDRAO,,Maharashtra,SHIRALA,GEN,INC(U),,28032,M,2,1,FALSE,FALSE,33.76,27413,33.02,,,,1
AEMH105443,5,0,1980,MADHUKAR GANGARAM GAIKWAD,,Maharashtra,MAHAD,GEN,IND,,3116,M,5,1,FALSE,FALSE,5.43,0,0,,,,1
AEMH105545,5,0,1980,CHANDRAKANT NARAYAN JAGTAP,,Maharashtra,MAZGAON,GEN,BJP,,10539,M,2,1,FALSE,FALSE,23.56,2184,4.88,,,,1
AEMH105671,5,0,1980,DESHMUKH SHIWAJI BABURAO,,Maharashtra,ANDHERI,GEN,CPI,,1288,M,4,1,FALSE,FALSE,2.81,96,0.21,,,,1
AEMH105839,5,0,1980,BHAGAT GOWARDHAN CHANGU,,Maharashtra,BELAPUR,GEN,BJP,,9424,M,2,1,FALSE,FALSE,19.27,3480,7.11,,,,1
AEMH106152,5,0,1980,PATIL VIJAN DHANAJI,,Maharashtra,ERANDOL,GEN,JNP(JP),,17950,M,2,1,FALSE,FALSE,34.68,14550,28.11,,,,1
AEMH106270,5,0,1980,KHATRI LAXMANLAL RAMLALJI,,Maharashtra,KHAMGAON,GEN,IND,,392,M,5,1,FALSE,FALSE,0.59,16,0.02,,,,1
AEMH106294,5,0,1980,SHRAWAN SHEKOJI INGLE,,Maharashtra,BOROEON MANJU,GEN,IND,,722,M,5,1,FALSE,FALSE,1,248,0.34,,,,1
AEMH106334,5,0,1980,RATHOD KRISHNARAO SITARAM,,Maharashtra,MANGRULPIR,GEN,IND,,1316,M,4,1,FALSE,FALSE,2.13,968,1.57,,,,1
AEMH106354,5,0,1980,BANG MANOHAR MOTILALJI,,Maharashtra,KARANJA,GEN,PWP,,17193,M,2,1,FALSE,FALSE,32.43,7313,13.79,,,,1
AEMH106390,5,0,1980,BHUJADE BHAURAO SHAMRAO,,Maharashtra,MORHSI,GEN,IND,,5413,M,3,1,FALSE,FALSE,10.67,0,0,,,,1
AEMH106526,5,0,1980,SHIRISH DAMODAR DUPALLIWAR,,Maharashtra,NAGPUR WEST,GEN,INC(U),,1678,M,4,1,FALSE,FALSE,2.48,1378,2.04,,,,1
AEMH106811,5,0,1980,JADHAV SUBHASH LIMBAJI,,Maharashtra,KINWAT,GEN,CPI,,19426,M,2,1,FALSE,FALSE,34.62,9676,17.24,,,,1
AEMH106936,5,0,1980,BANSODE LAXMAN PUNJAJI,,Maharashtra,JINTUR,GEN,IND,,4004,M,4,1,FALSE,FALSE,6.69,1933,3.23,,,,1
AEMH107032,5,0,1980,GANGADHAR GADE,,Maharashtra,AURANGABAD WEST,GEN,IND,,14655,M,4,1,FALSE,FALSE,18.18,13855,17.19,,,,1
AEMH107116,5,0,1980,DESHMUKH VILASRAO DAGDUJI,,Maharashtra,LATUR,GEN,INC(I),,38160,M,1,1,FALSE,FALSE,42.15,4304,4.75,,,1,1
AEMH107143,5,0,1980,UTGE SHIVSHANKARAPPAN VISHWANATHAPPA,,Maharashtra,AUSA,GEN,INC(U),,28258,M,1,1,FALSE,FALSE,46.99,114,0.19,,,1,1
AEMH107183,5,0,1980,SHAIKH MAHAMADYUNUS JAINODDIN,,Maharashtra,SOLAPUR CITY SOUTH,GEN,INC(U),,18437,M,2,1,FALSE,FALSE,29.74,9990,16.11,,,,1
AEMH107209,1,0,1962,SAMPATRAO MARUTI PATIL,,Maharashtra,KARMALA,GEN,PWP,,11296,M,3,4,FALSE,FALSE,26.79,10273,24.37,,,,4
AEMH107209,3,0,1972,PATIL SAMPATRAO MARUTI,,Maharashtra,MADHA,GEN,PWP,PWP,16434,M,2,4,FALSE,FALSE,26.95,4385,7.19,,,,4
AEMH107209,4,0,1978,PATIL SAMPATRAO MARUTI,,Maharashtra,MADHA,GEN,PWP,PWP,22308,M,2,4,FALSE,FALSE,33.11,4321,6.41,,,,4
AEMH107209,5,0,1980,PATIL SAMPATRAO MARUTI,,Maharashtra,MADHA,GEN,PWP,PWP,18139,M,3,4,FALSE,FALSE,26.87,17172,25.44,,,,4
AEMH107214,5,0,1980,BHOSALE DIGAMBAR MARUTI,,Maharashtra,PANDHARPUR,GEN,IND,,291,M,4,1,FALSE,FALSE,0.37,0,0,,,,1
AEMH107356,5,0,1980,BALASAHEB SHANKAR LANDGE,,Maharashtra,HAVELI,GEN,JNP(JP),,13724,M,3,1,FALSE,FALSE,18.16,4045,5.35,,,,1
AEMH107477,5,0,1980,SARAK RAKHAMAJI ANNA,,Maharashtra,PHALTAN,GEN,BJP,,2550,M,3,1,FALSE,FALSE,3.56,0,0,,,,1
AEMH107481,3,0,1972,BHOSALE BAPURAO SHIWARAM,,Maharashtra,MAN,SC,IND,,5528,M,2,3,FALSE,FALSE,13.12,2131,5.06,,,,3
AEMH107481,4,0,1978,BHOSALE BAPURAO SHIVRAM,,Maharashtra,MAN,SC,IND,IND,3096,M,4,3,FALSE,FALSE,4.97,1899,3.05,,,,3
AEMH107481,5,0,1980,BHOSALE BAPURAO SHIVARAM,,Maharashtra,MAN,SC,BJP,IND,956,M,4,3,FALSE,FALSE,1.47,106,0.16,,,,3
AEMH107492,5,0,1980,MADANRAO GANAPATRAO PISAL,,Maharashtra,WAI,GEN,INC(I),,18914,M,2,1,FALSE,FALSE,29.7,17299,27.16,,,,1
AEMH107553,5,0,1980,PATIL HANUMANTRAO YASHWANTRAO,,Maharashtra,KHANAPUR ATPADI,GEN,INC(U),,33416,M,1,1,FALSE,FALSE,43.49,1033,1.34,,,1,1
AEMH107564,4,0,1978,YADAV DINKARRAO BHAUSAHEB,,Maharashtra,SHIROL,GEN,PWP,,31756,M,2,2,FALSE,FALSE,36.44,21081,24.19,,,1,2
AEMH107564,5,0,1980,YADAV DINKARRAO BHAUSO,,Maharashtra,SHIROL,GEN,PWP,PWP,46288,M,1,2,FALSE,FALSE,50.97,2678,2.95,,,1,2
AEMH107641,5,0,1980,KANEKAR SHRIPAD NARSINH,,Maharashtra,SAWANTWADI,GEN,BJP,,5256,M,3,1,FALSE,FALSE,12.26,0,0,,,,1
AEMH107643,5,0,1980,BALI KINALEKAR,,Maharashtra,VENGURLA,GEN,JNP(JP),,15916,M,2,1,FALSE,FALSE,45,13788,38.99,,,,1
AEMH107644,5,0,1980,MADHUKAR BALWANT SARNAIK,,Maharashtra,VENGURLA,GEN,IND,,2128,M,3,1,FALSE,FALSE,6.02,1333,3.77,,,,1
AEMH107645,5,0,1980,VASANT GANGAVANE,,Maharashtra,VENGURLA,GEN,IND,,795,M,4,1,FALSE,FALSE,2.25,0,0,,,,1
AEMH107646,5,0,1980,KESHAVRAO RANE,,Maharashtra,MALWAN,GEN,INC(I),,14591,M,1,1,FALSE,FALSE,40.87,2882,8.07,,,1,1
AEMH107647,5,0,1980,BABAN DSOUZA,,Maharashtra,MALWAN,GEN,JNP(JP),,11709,M,2,1,FALSE,FALSE,32.79,4722,13.23,,,,1
AEMH107649,5,0,1980,MUKUND HARI KADAM,,Maharashtra,MALWAN,GEN,INC(U),,1169,M,4,1,FALSE,FALSE,3.27,487,1.36,,,,1
AEMH107650,5,0,1980,KAAM NARHARI SAKHARAM,,Maharashtra,MALWAN,GEN,IND,,682,M,5,1,FALSE,FALSE,1.91,116,0.32,,,,1
AEMH107651,5,0,1980,BHAI CHINDARKAR,,Maharashtra,MALWAN,GEN,IND,,566,M,6,1,FALSE,FALSE,1.59,0,0,,,,1
AEMH107652,5,0,1980,AMRIT GANGARAM RANE,,Maharashtra,DEVGAD,GEN,INC(I),,16423,M,1,1,FALSE,FALSE,35.94,2258,4.94,,,1,1
AEMH107653,5,0,1980,APPA GOGATE,,Maharashtra,DEVGAD,GEN,BJP,,14165,M,2,1,FALSE,FALSE,31,2151,4.71,,,,1
AEMH107655,5,0,1980,KAMATEKAR SADASHIV KRISHNAJI,,Maharashtra,DEVGAD,GEN,IND,,3096,M,4,1,FALSE,FALSE,6.77,0,0,,,,1
AEMH107656,4,0,1978,TAWDE NARAYAN SAKHARAM,,Maharashtra,MALBAR HILL,GEN,IND,,4723,M,4,2,FALSE,FALSE,6.23,1167,1.54,,,1,2
AEMH107656,5,0,1980,TAVADE NARAYAN SAKHARAM,,Maharashtra,RAJAPUR,GEN,JNP(JP),IND,17875,M,1,2,FALSE,FALSE,39.6,4010,8.88,,,1,2
AEMH107658,5,0,1980,TATANKAR LAXMAN RANGANNATH,,Maharashtra,RAJAPUR,GEN,IND,,12265,M,3,1,FALSE,FALSE,27.17,11134,24.67,,,,1
AEMH107661,5,0,1980,JADYAR SHIVAJIRAO TULAJI,,Maharashtra,RATNAGIRI,GEN,INC(I),,16483,M,2,1,FALSE,FALSE,33.23,10120,20.4,,,,1
AEMH107663,5,0,1980,SURVE DADASAHEB SITARAM,,Maharashtra,RATNAGIRI,GEN,JNP(JP),,4822,M,4,1,FALSE,FALSE,9.72,2037,4.11,,,,1
AEMH107664,5,0,1980,BHIKAJIRAO POWAR,,Maharashtra,RATNAGIRI,GEN,RPI,,2785,M,5,1,FALSE,FALSE,5.61,1147,2.31,,,,1
AEMH107665,5,0,1980,JOSHI SHASHIKANT GANGADHAR,,Maharashtra,RATNAGIRI,GEN,IND,,1638,M,6,1,FALSE,FALSE,3.3,1119,2.26,,,,1
AEMH107666,5,0,1980,SAWANT PRABHAKAR GOVINDRAO,,Maharashtra,RATNAGIRI,GEN,IND,,519,M,7,1,FALSE,FALSE,1.05,0,0,,,,1
AEMH107667,5,1,1984,G.S.RAMACHANDRA,,Maharashtra,RATANAGIRI,GEN,BJP,,23777,,1,1,FALSE,FALSE,48.59,2437,4.98,,,1,1
AEMH107668,5,1,1984,S.G.SITARAM,,Maharashtra,RATANAGIRI,GEN,INC,,21340,,2,1,FALSE,FALSE,43.61,19740,40.34,,,,1
AEMH107669,5,1,1984,B.Y.PADMAKAR,,Maharashtra,RATANAGIRI,GEN,IND,,1600,,3,1,FALSE,FALSE,3.27,751,1.53,,,,1
AEMH107670,5,1,1984,N.S.SHANKAR,,Maharashtra,RATANAGIRI,GEN,IND,,849,,4,1,FALSE,FALSE,1.74,183,0.37,,,,1
AEMH107671,5,1,1984,S.V.DATTATRAY,,Maharashtra,RATANAGIRI,GEN,IND,,666,,5,1,FALSE,FALSE,1.36,234,0.48,,,,1
AEMH107672,5,1,1984,T.R.BHIMRAO,,Maharashtra,RATANAGIRI,GEN,IND,,432,,6,1,FALSE,FALSE,0.88,164,0.34,,,,1
AEMH107673,5,1,1984,H.T.AHAMED,,Maharashtra,RATANAGIRI,GEN,IND,,268,,7,1,FALSE,FALSE,0.55,0,0,,,,1
AEMH107675,5,0,1980,LAXMIBAI BHUVAD,,Maharashtra,SANGAUMESHWAR,GEN,INC(I),,10423,F,2,1,FALSE,FALSE,23.56,5434,12.29,,,,1
AEMH107676,5,0,1980,CHALKE ASHOK RAGHUNATH,,Maharashtra,SANGAUMESHWAR,GEN,BJP,,4989,M,3,1,FALSE,FALSE,11.28,3422,7.74,,,,1
AEMH107677,5,0,1980,JAYANT AMBARDEKAR,,Maharashtra,SANGAUMESHWAR,GEN,IND,,1567,M,4,1,FALSE,FALSE,3.54,0,0,,,,1
AEMH107680,5,0,1980,MOHITE ARJUN DHONDU,,Maharashtra,GUHAGAR,GEN,IND,,2140,M,3,1,FALSE,FALSE,4,0,0,,,,1
AEMH107681,5,0,1980,RAJARAM SHINDE,,Maharashtra,CHIPLUN,GEN,JNP(JP),,22245,M,1,1,FALSE,FALSE,43.7,6905,13.57,,,1,1
AEMH107682,5,0,1980,SHINDE RAGHUNATH GOPALRAO,,Maharashtra,CHIPLUN,GEN,INC(I),,15340,M,2,1,FALSE,FALSE,30.14,2230,4.38,,,,1
AEMH107684,5,0,1980,GAJANAN HANAMANTRAO MAHADIK,,Maharashtra,CHIPLUN,GEN,IND,,208,M,4,1,FALSE,FALSE,0.41,0,0,,,,1
AEMH107685,5,0,1980,KADAM TUKARAM BABURAO,,Maharashtra,KHED,GEN,INC(I),,24334,M,1,1,FALSE,FALSE,57.56,9489,22.45,,,1,1
AEMH107686,4,0,1978,BHOSLE AMRUTRAO GANPATRAO,,Maharashtra,KHED,GEN,JNP,,30158,M,1,2,FALSE,FALSE,52.04,2652,4.58,,,1,2
AEMH107686,5,0,1980,BHOSALE AMRITRAO GANPATRAO,,Maharashtra,KHED,GEN,JNP(JP),JNP,14845,M,2,2,FALSE,TRUE,35.12,12240,28.95,,,1,2
AEMH107687,5,0,1980,PRAKASH HANUMANTRAO SURVE,,Maharashtra,KHED,GEN,INC(U),,2605,M,3,1,FALSE,FALSE,6.16,2274,5.38,,,,1
AEMH107688,5,0,1980,BHOSALE RAJARAM JAGATRAO,,Maharashtra,KHED,GEN,IND,,331,M,4,1,FALSE,FALSE,0.78,173,0.41,,,,1
AEMH107689,5,0,1980,RAHIMAN DAWOOD KHATIB,,Maharashtra,KHED,GEN,IND,,158,M,5,1,FALSE,FALSE,0.37,0,0,,,,1
AEMH107691,5,0,1980,BELOSE RAMCHANDRA,,Maharashtra,DAPOLI,GEN,INC(I),,23745,M,2,1,FALSE,FALSE,44.7,19494,36.69,,,,1
AEMH107692,5,0,1980,MOKAL CHANDRAMANT JAGANNATH,,Maharashtra,DAPOLI,GEN,IND,,4251,M,3,1,FALSE,FALSE,8,0,0,,,,1
AEMH107693,5,0,1980,CHANDRAKANT KHANDERAO DESHMUKH,,Maharashtra,MAHAD,GEN,INC(I),,22879,M,1,1,FALSE,FALSE,39.84,8844,15.4,,,1,1
AEMH107694,5,0,1980,KISHOR PAWAR,,Maharashtra,MAHAD,GEN,JNP(JP),,14035,M,2,1,FALSE,FALSE,24.44,2377,4.14,,,,1
AEMH107696,5,0,1980,ARUN YESHWANT DESHMUKH,,Maharashtra,MAHAD,GEN,INC(U),,5742,M,4,1,FALSE,FALSE,10,2626,4.57,,,,1
AEMH107699,5,0,1980,DANDEKAR MADHUKAR LAXMAN,,Maharashtra,SHRIWARDHAN,GEN,JNP(JP),,20829,M,2,1,FALSE,FALSE,35.92,19821,34.18,,,,1
AEMH107700,5,0,1980,THOSAR GANESH GOVIND,,Maharashtra,SHRIWARDHAN,GEN,BJP,,1008,M,3,1,FALSE,FALSE,1.74,0,0,,,,1
AEMH107701,1,0,1962,ABDUL RAHIM A. GAFOOR ANTULAY,,Maharashtra,SHRIWARDHAN,GEN,INC,,16684,M,1,3,FALSE,FALSE,57.49,9209,31.73,,,3,3
AEMH107701,3,0,1972,A. R. ANTULE,,Maharashtra,SHRIWARDHAN,GEN,INC,INC,47290,M,1,3,FALSE,FALSE,84.3,38482,68.6,,,3,3
AEMH107701,5,1,1980,A.R.ANTULAY,,Maharashtra,SHRIVARDHAN,GEN,INC(I),INC,72897,,1,3,FALSE,FALSE,86.56,64843,77,,,3,3
AEMH107702,5,1,1980,D.RANVILKAR,,Maharashtra,SHRIVARDHAN,GEN,JNP,,8054,,2,1,FALSE,FALSE,9.56,6958,8.26,,,,1
AEMH107703,5,1,1980,K.S.THATTE,,Maharashtra,SHRIVARDHAN,GEN,IND,,1096,,3,1,FALSE,FALSE,1.3,250,0.3,,,,1
AEMH107704,5,1,1980,B.SINGH,,Maharashtra,SHRIVARDHAN,GEN,IND,,846,,4,1,FALSE,FALSE,1,262,0.31,,,,1
AEMH107705,5,1,1980,D.P.PAI,,Maharashtra,SHRIVARDHAN,GEN,IND,,584,,5,1,FALSE,FALSE,0.69,157,0.19,,,,1
AEMH107706,5,1,1980,R.K.ZANDE,,Maharashtra,SHRIVARDHAN,GEN,IND,,427,,6,1,FALSE,FALSE,0.51,117,0.14,,,,1
AEMH107707,5,1,1980,L.TALREJA,,Maharashtra,SHRIVARDHAN,GEN,IND,,310,,7,1,FALSE,FALSE,0.37,0,0,,,,1
AEMH107708,5,0,1980,ASHOK SABLE,,Maharashtra,MANGAON,GEN,JNP(JP),,26662,M,1,1,FALSE,FALSE,48.98,1369,2.52,,,1,1
AEMH107709,5,0,1980,ASHOK LAXMAN LOKHANDE,,Maharashtra,MANGAON,GEN,INC(I),,25293,M,2,1,FALSE,FALSE,46.47,23980,44.06,,,,1
AEMH107710,5,0,1980,H. P. PADWAL,,Maharashtra,MANGAON,GEN,IND,,1313,M,3,1,FALSE,FALSE,2.41,702,1.29,,,,1
AEMH107712,5,0,1980,VIJAY SAWANT,,Maharashtra,MANGAON,GEN,IND,,550,M,5,1,FALSE,FALSE,1.01,0,0,,,,1
AEMH107714,5,0,1980,GAVAND VITHALRAV,,Maharashtra,PEN,GEN,INC(I),,21651,M,2,1,FALSE,FALSE,36.18,20878,34.89,,,,1
AEMH107715,5,0,1980,OSWAL BABULAL SARDARMAL,,Maharashtra,PEN,GEN,IND,,773,M,3,1,FALSE,FALSE,1.29,348,0.58,,,,1
AEMH107716,5,0,1980,RAVKAR MADHUSUDAN SITARAM,,Maharashtra,PEN,GEN,IND,,425,M,4,1,FALSE,FALSE,0.71,0,0,,,,1
AEMH107721,5,0,1980,GAJANAN KATHARI MHATRE,,Maharashtra,PANVEL,GEN,IND,,485,M,3,1,FALSE,FALSE,0.83,193,0.33,,,,1
AEMH107722,5,0,1980,RAMCHANDRA JANU PATIL,,Maharashtra,PANVEL,GEN,IND,,292,M,4,1,FALSE,FALSE,0.5,29,0.05,,,,1
AEMH107723,4,0,1978,GAJANAN NARAYAN PATIL,,Maharashtra,PANVEL,GEN,INC,,15637,M,2,2,FALSE,FALSE,24.25,3009,4.67,,,,2
AEMH107723,5,0,1980,GAJANAN NARAYAN PATIL,,Maharashtra,PANVEL,GEN,IND,INC,263,M,5,2,FALSE,FALSE,0.45,0,0,,,,2
AEMH107726,5,0,1980,SUGVEKAR NARHARI KRUSHNAJI,,Maharashtra,KHALAPUR,GEN,PWP,,9390,M,3,1,FALSE,FALSE,16.7,4660,8.29,,,,1
AEMH107728,5,0,1980,MAHADIK PRAKASH BHIVAJI,,Maharashtra,KHALAPUR,GEN,IND,,1191,M,5,1,FALSE,FALSE,2.12,316,0.56,,,,1
AEMH107729,5,0,1980,WAGHMARE MANOHAR LAXMAN,,Maharashtra,KHALAPUR,GEN,RPI,,875,M,6,1,FALSE,FALSE,1.56,670,1.19,,,,1
AEMH107730,5,0,1980,DESHPANDE NANDKUMAR VASANTRAO,,Maharashtra,KHALAPUR,GEN,IND,,205,M,7,1,FALSE,FALSE,0.36,0,0,,,,1
AEMH107731,5,0,1980,O. P. BAHL,,Maharashtra,COLABA,GEN,INC(I),,17091,M,1,1,FALSE,FALSE,49.98,6544,19.14,,,1,1
AEMH107732,5,0,1980,HARESH JAGTIANI,,Maharashtra,COLABA,GEN,BJP,,10547,M,2,1,FALSE,FALSE,30.85,4107,12.01,,,,1
AEMH107734,5,0,1980,R. K. DESHMUKH,,Maharashtra,COLABA,GEN,IND,,115,M,4,1,FALSE,FALSE,0.34,0,0,,,,1
AEMH107735,5,0,1980,KHANDWANI MOHAMMAD AMIN,,Maharashtra,UMARKHADI,GEN,INC(I),,15290,M,1,1,FALSE,FALSE,46.37,5401,16.38,,,1,1
AEMH107736,5,0,1980,MISTRI SHANTILAL POPTALAL,,Maharashtra,UMARKHADI,GEN,BJP,,9889,M,2,1,FALSE,FALSE,29.99,2855,8.66,,,,1
AEMH107737,5,0,1980,FARUKI ABDUL BARI NAIMULL,,Maharashtra,UMARKHADI,GEN,MUL,,7034,M,3,1,FALSE,FALSE,21.33,6422,19.47,,,,1
AEMH107738,5,0,1980,SHIKARI FAKRUDDIN KUBIN HUSEN,,Maharashtra,UMARKHADI,GEN,IND,,612,M,4,1,FALSE,FALSE,1.86,460,1.39,,,,1
AEMH107739,5,0,1980,SHAH DHIRAJ VALLABAJI,,Maharashtra,UMARKHADI,GEN,IND,,152,M,5,1,FALSE,FALSE,0.46,0,0,,,,1
AEMH107740,5,0,1980,NANUBHAI S. PATEL (K. S. PATEL),,Maharashtra,MUMBADEVI,GEN,BJP,,15643,M,1,1,FALSE,FALSE,44.88,778,2.23,,,1,1
AEMH107741,5,0,1980,LALIT JAMNADAS KAPADIA,,Maharashtra,MUMBADEVI,GEN,INC(I),,14865,M,2,1,FALSE,FALSE,42.65,10655,30.57,,,,1
AEMH107743,5,0,1980,DAYARAM R. YADAV,,Maharashtra,MUMBADEVI,GEN,IND,,136,M,4,1,FALSE,FALSE,0.39,0,0,,,,1
AEMH107744,5,0,1980,SHARMA PREMKUMAR SHANKARDATT,,Maharashtra,KHETWADI,GEN,BJP,,18475,M,1,1,FALSE,FALSE,47,140,0.36,,,1,1
AEMH107745,5,0,1980,QURESHI M. ISMAIL ABDUL KARIM,,Maharashtra,KHETWADI,GEN,INC(I),,18335,M,2,1,FALSE,FALSE,46.65,16670,42.41,,,,1
AEMH107746,5,0,1980,SHAH AMBRISH BHANUKANT,,Maharashtra,KHETWADI,GEN,JNP(JP),,1665,M,3,1,FALSE,FALSE,4.24,981,2.5,,,,1
AEMH107747,5,0,1980,SAMDANI HASSAM KASAM,,Maharashtra,KHETWADI,GEN,IND,,684,M,4,1,FALSE,FALSE,1.74,537,1.37,,,,1
AEMH107748,5,0,1980,ISTRIWALA SAKALDEEP RAM,,Maharashtra,KHETWADI,GEN,IND,,147,M,5,1,FALSE,FALSE,0.37,0,0,,,,1
AEMH107750,5,0,1980,BRID SHANTARAM SAKHARAM,,Maharashtra,OPERA HOUSE,GEN,INC(I),,14861,M,2,1,FALSE,FALSE,37.8,14520,36.93,,,,1
AEMH107751,5,0,1980,NAGARE BHASKAR BHIKAJI,,Maharashtra,OPERA HOUSE,GEN,IND,,341,M,3,1,FALSE,FALSE,0.87,0,0,,,,1
AEMH107752,5,0,1980,DESAI BALVANTRAY AMBELAL,,Maharashtra,MALBAR HILL,GEN,INC(I),,19464,M,1,1,FALSE,FALSE,43.27,890,1.98,,,1,1
AEMH107753,5,0,1980,PARIKHA NARENDRA NATWARLAL,,Maharashtra,MALBAR HILL,GEN,BJP,,18574,M,2,1,FALSE,FALSE,41.29,12727,28.29,,,,1
