pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMH101203,10,0,2004,PATIL HARSHVARDHAN SHAHAJIRAO,GEN,Maharashtra,INDAPUR,GEN,IND,IND,94409,M,1,4,FALSE,TRUE,55.51,24573,14.45,41,,4,4
AEMH101203,11,0,2009,PATIL HARSHAVARDHAN SHAHAJIRAO,GEN,Maharashtra,INDAPUR,GEN,INC,IND,92729,M,1,4,FALSE,TRUE,48.63,7960,4.17,46,,4,4
AEMH101275,8,0,1995,BHOSALE MADANRAO PRATAPRAO,,Maharashtra,WAI,GEN,INC,,41103,M,2,4,FALSE,FALSE,36.02,29452,25.81,,,1,4
AEMH101275,9,0,1999,MADAN PRATAPRAO BHOSALE,,Maharashtra,WAI,GEN,INC,INC,41326,M,2,4,FALSE,FALSE,40.01,22807,22.08,,,1,4
AEMH101275,10,0,2004,MADAN PRATAPRAO BHOSALE,GEN,Maharashtra,WAI,GEN,IND,INC,68660,M,1,4,FALSE,FALSE,53.69,18265,14.28,49,,1,4
AEMH101275,11,0,2009,BHOSALE MADAN PRATAPRAO,GEN,Maharashtra,WAI,GEN,INC,IND,59062,M,2,4,FALSE,TRUE,29.73,23610,11.88,50,,1,4
AEMH101318,8,0,1995,DESAI SHAMBURAJ SHIVAJIRAO,,Maharashtra,PATAN,GEN,IND,,58663,M,2,4,FALSE,FALSE,49.23,57870,48.57,,,1,4
AEMH101318,9,0,1999,DESAI SHAMBHURAJ SHIVAJIRAO,,Maharashtra,PATAN,GEN,SHS,IND,50773,M,2,4,FALSE,FALSE,46.67,46616,42.84,,,1,4
AEMH101318,10,0,2004,DESAI SHAMBHURAJ SHIVAJIRAO,GEN,Maharashtra,PATAN,GEN,SHS,SHS,72214,M,1,4,FALSE,FALSE,50.88,5851,4.12,36,,1,4
AEMH101318,11,0,2009,DESAI SHAMBHURAJ SHIVAJIRAO,GEN,Maharashtra,PATAN,GEN,SHS,SHS,87337,M,2,4,FALSE,TRUE,47.83,85276,46.7,44,,1,4
AEMH101378,8,0,1995,PATIL MADAN VISHWANATH,,Maharashtra,SANGLI,GEN,IND,,27064,M,3,3,FALSE,FALSE,19.29,13422,9.57,,,1,3
AEMH101378,10,0,2004,PATIL MADAN VISHWANATH,GEN,Maharashtra,SANGLI,GEN,IND,IND,66563,M,1,3,FALSE,FALSE,45.55,26767,18.32,44,,1,3
AEMH101378,11,0,2009,MADAN VISHWANATH PATIL,GEN,Maharashtra,SANGLI,GEN,INC,IND,66240,M,2,3,FALSE,TRUE,38.79,59457,34.82,48,,1,3
AEMH101488,8,0,1995,PAWAR PATIL SAMPATRAO SHAMRAO (BAPU),,Maharashtra,SANGRUL,GEN,PWP,,63236,M,1,4,FALSE,FALSE,47.13,3302,2.46,,,2,4
AEMH101488,9,0,1999,PAWAR PATIL SAMPATRAO SHAMRAO (BAPU),,Maharashtra,SANGRUL,GEN,PWPI,PWP,68576,M,1,4,FALSE,TRUE,51.7,8605,6.49,,,2,4
AEMH101488,10,0,2004,SAMPATBAPU SHAMRAO PAWARPATIL,GEN,Maharashtra,SANGRUL,GEN,PWPI,PWPI,54442,M,2,4,FALSE,TRUE,32.97,47490,28.76,58,,2,4
AEMH101488,11,0,2009,PAWAR PATIL SAMPATRAO SHAMRAO,GEN,Maharashtra,KARVIR,GEN,PWPI,PWPI,23190,M,3,4,FALSE,FALSE,10.71,20967,9.68,62,,2,4
AEMH101551,7,0,1990,GHATAGE SANJAY ANANDARAO,,Maharashtra,KAGAL,GEN,JD,,51596,M,2,5,FALSE,FALSE,46.66,50811,45.95,,,1,5
AEMH101551,8,1,1998,Ghatage Sanjay Anandrao,,Maharashtra,KAGAL,GEN,SHS,JD,67472,M,1,5,TRUE,FALSE,52.43,6766,5.26,,,1,5
AEMH101551,9,0,1999,GHATAGE SANJAY ANANDRAO,,Maharashtra,KAGAL,GEN,INC,SHS,64729,M,2,5,TRUE,TRUE,47.96,62443,46.27,,,1,5
AEMH101551,10,0,2004,GHATGE SANJAY ANANDRAO,GEN,Maharashtra,KAGAL,GEN,SHS,INC,78408,M,2,5,TRUE,FALSE,48.34,76743,47.32,51,,1,5
AEMH101551,11,0,2009,GHATAGE SANJAY ANANDRAO,GEN,Maharashtra,KAGAL,GEN,SWP,SHS,57271,M,3,5,TRUE,FALSE,25.3,55039,24.32,56,,1,5
AEMH101566,7,0,1990,BHONSLE PRAVIN PRATAPRAO,,Maharashtra,SAWANTWADI,GEN,INC,,39189,M,1,5,FALSE,FALSE,45.4,10639,12.32,,,2,5
AEMH101566,8,0,1995,BHONSLE PRAVIN PRATAPRAO,,Maharashtra,SAWANTWADI,GEN,INC,INC,39849,M,1,5,FALSE,TRUE,36.84,8474,7.83,,,2,5
AEMH101566,9,0,1999,PRAVIN PRATAPRAO BHONSLE,,Maharashtra,SAWANTWADI,GEN,NCP,INC,30023,M,2,5,TRUE,TRUE,38.87,14064,18.21,,,2,5
AEMH101566,10,0,2004,BHONSALE PRAVIN PRATAPRAO,GEN,Maharashtra,SAWANTWADI,GEN,NCP,NCP,34868,M,2,5,FALSE,FALSE,32.82,8086,7.61,54,,2,5
AEMH101566,11,0,2009,PRAVIN PRATAPRAO BHONSLE,GEN,Maharashtra,SAWANTWADI,GEN,IND,NCP,19364,M,3,5,FALSE,FALSE,14.74,17572,13.38,59,,2,5
AEMH101577,7,0,1990,NARAYAN TATU RANE,,Maharashtra,MALVAN,GEN,SHS,,31466,M,1,6,FALSE,FALSE,39.26,7415,9.25,,,5,5
AEMH101577,8,0,1995,RANE NARAYAN TATU,,Maharashtra,MALVAN,GEN,SHS,SHS,56101,M,1,6,FALSE,TRUE,57.22,21767,22.2,,,5,5
AEMH101577,9,0,1999,NARAYAN TATU RANE,,Maharashtra,MALVAN,GEN,SHS,SHS,41028,M,1,6,FALSE,TRUE,61.73,27310,41.09,,,5,5
AEMH101577,10,0,2004,RANE NARAYAN TATU,GEN,Maharashtra,ALVAN,GEN,SHS,SHS,63784,M,1,6,FALSE,TRUE,65.88,34145,35.27,52,,5,5
AEMH101577,10,1,2005,Rane Narayan Tatu,,Maharashtra,MALWAN,GEN,INC,SHS,78616,M,1,6,TRUE,TRUE,83.76,63372,67.52,,,5,5
AEMH101577,11,0,2009,NARAYAN TATU RANE,GEN,Maharashtra,KUDAL,GEN,INC,INC,71921,M,1,6,FALSE,TRUE,57.78,24255,19.49,57,,5,5
AEMH101605,7,0,1990,SHRIDHAR D. NATU,,Maharashtra,GUHAGAR,GEN,BJP,,48116,M,1,5,FALSE,FALSE,55.1,11400,13.05,,,4,5
AEMH101605,8,0,1995,DR. NATU VINAY SHRIDHAR,,Maharashtra,GUHAGAR,GEN,BJP,BJP,57789,M,1,5,FALSE,TRUE,58.63,37412,37.96,,,4,5
AEMH101605,9,0,1999,DR NATU VINAY SHRIDHAR,,Maharashtra,GUHAGAR,GEN,BJP,BJP,38861,M,1,5,FALSE,TRUE,49.41,13735,17.46,,,4,5
AEMH101605,10,0,2004,DR NATU VINAY SHRIDHAR,GEN,Maharashtra,GUHAGAR,GEN,BJP,BJP,59119,M,1,5,FALSE,TRUE,58.77,28183,28.02,40,,4,5
AEMH101605,11,0,2009,DR. VINAY SHRIDHAR NATU,GEN,Maharashtra,GUHAGAR,GEN,IND,BJP,29606,M,3,5,FALSE,TRUE,20.83,22746,16.01,45,,4,5
AEMH101613,7,0,1990,KADAM RAMDAS GANGARAM,,Maharashtra,KHED,GEN,SHS,,39191,M,1,5,FALSE,FALSE,46.31,14302,16.9,,,4,5
AEMH101613,8,0,1995,KADAM RAMDAS GANGARAM,,Maharashtra,KHED,GEN,SHS,SHS,67344,M,1,5,FALSE,TRUE,67.45,36975,37.04,,,4,5
AEMH101613,9,0,1999,KADAM RAMDAS GANGARAM,,Maharashtra,KHED,GEN,SHS,SHS,54639,M,1,5,FALSE,TRUE,63.95,26739,31.29,,,4,5
AEMH101613,10,0,2004,KADAM RAMDAS GANGARAM,GEN,Maharashtra,KHED,GEN,SHS,SHS,52881,M,1,5,FALSE,TRUE,57.1,25421,27.45,52,,4,5
AEMH101613,11,0,2009,KADAM RAMDAS GANGARAM,GEN,Maharashtra,GUHAGAR,GEN,SHS,SHS,40032,M,2,5,FALSE,TRUE,28.17,10426,7.34,56,,4,5
AEMH101625,7,0,1990,PRABHAKAR MORE,,Maharashtra,MAHAD,GEN,SHS,,32220,M,1,5,FALSE,FALSE,36.84,3110,3.56,,,3,5
AEMH101625,8,0,1995,PRABHAKAR MORE,,Maharashtra,MAHAD,GEN,SHS,SHS,41705,M,1,5,FALSE,TRUE,41.23,20582,20.35,,,3,5
AEMH101625,9,0,1999,MORE PRABHAKAR SUNDARRAO,,Maharashtra,MAHAD,GEN,SHS,SHS,46212,M,1,5,FALSE,TRUE,49.23,3247,3.46,,,3,5
AEMH101625,10,0,2004,MORE PRABHAKAR SUNDARRAO,GEN,Maharashtra,MAHAD,GEN,SHS,SHS,53193,M,2,5,FALSE,TRUE,44.74,50676,42.62,60,,3,5
AEMH101625,11,0,2009,PRABHAKAR MORE,GEN,Maharashtra,MAHAD,GEN,IND,SHS,380,M,9,5,FALSE,FALSE,0.23,0,0,46,,3,5
AEMH101685,7,0,1990,PATEL BASHIR MUSA,,Maharashtra,UMARKHADI,GEN,MUL,,34886,M,1,5,FALSE,FALSE,48.92,12325,17.28,,,4,5
AEMH101685,8,0,1995,PATEL BASHIR MOOSA,,Maharashtra,UMARKHADI,GEN,SP,MUL,20950,M,1,5,TRUE,TRUE,34.1,1606,2.61,,,4,5
AEMH101685,9,0,1999,PATEL BASHIR MOOSA,,Maharashtra,UMARKHADI,GEN,SP,SP,17980,M,1,5,FALSE,TRUE,38.58,1788,3.84,,,4,5
AEMH101685,10,0,2004,PATEL BASHIR MOOSA,GEN,Maharashtra,UMARKHADI,GEN,NCP,SP,25180,M,1,5,TRUE,TRUE,61.05,16413,39.79,52,,4,5
AEMH101685,11,0,2009,BASHIR MOOSA PATEL,GEN,Maharashtra,MUMBA DEVI,GEN,SP,NCP,19936,M,3,5,TRUE,TRUE,20.62,18671,19.31,57,,4,5
AEMH101794,7,0,1990,KALIDAS N. KOLAMBKAR,,Maharashtra,NAIGAUM,GEN,SHS,,44415,M,1,6,FALSE,FALSE,48.49,6978,7.62,,,5,5
AEMH101794,8,0,1995,KALIDAS NILKANTH KOLAMBKAR,,Maharashtra,NAIGAUM,GEN,SHS,SHS,57383,M,1,6,FALSE,TRUE,60.25,31435,33.01,,,5,5
AEMH101794,9,0,1999,KOLAMBKAR KALIDAS NILKANTH,,Maharashtra,NAIGAUM,GEN,SHS,SHS,44733,M,1,6,FALSE,TRUE,61.61,31430,43.29,,,5,5
AEMH101794,10,0,2004,KOLAMBKAR KALIDAS NILKANTH,GEN,Maharashtra,NAIGAUM,GEN,SHS,SHS,46353,M,1,6,FALSE,TRUE,56.66,21858,26.72,51,,5,5
AEMH101794,10,1,2006,Kalidas Nilkanth Kolambkar,,Maharashtra,NAIGAON,GEN,INC,SHS,44694,M,1,6,TRUE,TRUE,59.56,22411,29.87,,,5,5
AEMH101794,11,0,2009,KALIDAS NILKANTH KOLAMBKAR,GEN,Maharashtra,WADALA,GEN,INC,INC,55795,M,1,6,FALSE,TRUE,49.7,30030,26.75,56,,5,5
AEMH101916,7,0,1990,SUBHASH DESAI,,Maharashtra,GOREGAON,GEN,SHS,,47021,M,1,3,FALSE,FALSE,41.39,595,0.52,,,3,3
AEMH101916,10,0,2004,SUBHASH DESAI,GEN,Maharashtra,GOREGAON,GEN,SHS,SHS,66050,M,1,3,FALSE,FALSE,50.04,9139,6.92,62,,3,3
AEMH101916,11,0,2009,SUBHASH DESAI,GEN,Maharashtra,GOREGAON,GEN,SHS,SHS,69117,M,1,3,FALSE,TRUE,47.44,24815,17.03,67,,3,3
AEMH102066,7,0,1990,KALANI SURESH (PAPPU) BUDHARMAL,,Maharashtra,ULHASNAGAR,GEN,INC,,88804,M,1,5,FALSE,FALSE,69.02,54255,42.17,,,4,5
AEMH102066,8,0,1995,KALANI SURESH (PAPPU) BUDHARMAL,,Maharashtra,ULHASNAGAR,GEN,IND,INC,90479,M,1,5,FALSE,TRUE,55.84,55334,34.15,,,4,5
AEMH102066,9,0,1999,KALANI SURESH( PAPPU) BUDHARMAL,,Maharashtra,ULHASNAGAR,GEN,NVPP,IND,63931,M,1,5,FALSE,TRUE,64.08,34313,34.39,,,4,5
AEMH102066,10,0,2004,SURESH(PAPPU) BUDHARMAL KALANI,GEN,Maharashtra,ULHASNAGAR,GEN,RPI(A),NVPP,77668,M,1,5,TRUE,TRUE,53.11,22271,15.23,52,,4,5
AEMH102066,11,0,2009,KALANI SURESH (PAPPU) BUDHARMAL,GEN,Maharashtra,ULHAS NAGAR,GEN,IND,RPI(A),37719,M,2,5,FALSE,TRUE,35.32,27689,25.93,57,,4,5
